# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2022-10-18 14:50:44 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 12510500 YAKIMA RIVER AT KIONA, WA
# -----------------------------------------------------------------------------------
#
# Data provided for site 12510500
#            TS   parameter     statistic     Description
#        150108       00060     00003     Discharge, cubic feet per second (Mean)
#        150109       00065     00003     Gage height, feet (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     R  Records for these data have been revised. [https://waterdata.usgs.gov/usa/nwis/revision/?site_no=12510500&ts_ids=150108,150109]
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	150108_00060_00003	150108_00060_00003_cd	150109_00065_00003	150109_00065_00003_cd
USGS	12510500	2018-06-08	1200	A	3.23	A
USGS	12510500	2018-06-09	1250	A	3.27	A
USGS	12510500	2018-06-10	1940	A	3.82	A
USGS	12510500	2018-06-11	2400	A	4.21	A
USGS	12510500	2018-06-12	2400	A	4.21	A
USGS	12510500	2018-06-13	2210	A	4.05	A
USGS	12510500	2018-06-14	1860	A	3.74	A
USGS	12510500	2018-06-15	1500	A	3.45	A
USGS	12510500	2018-06-16	1180	A	3.21	A
USGS	12510500	2018-06-17	1090	A	3.14	A
USGS	12510500	2018-06-18	1290	A	3.30	A
USGS	12510500	2018-06-19	1430	A	3.40	A
USGS	12510500	2018-06-20	1140	A	3.18	A
USGS	12510500	2018-06-21	1060	A	3.12	A
USGS	12510500	2018-06-22	1130	A	3.18	A
USGS	12510500	2018-06-23	1160	A	3.21	A
USGS	12510500	2018-06-24	1050	A	3.12	A
USGS	12510500	2018-06-25	941	A	3.02	A
USGS	12510500	2018-06-26	908	A:e		
USGS	12510500	2018-06-27	944	A	3.03	A
USGS	12510500	2018-06-28	970	A	3.06	A
USGS	12510500	2018-06-29	888	A	2.99	A
USGS	12510500	2018-06-30	1030	A	3.12	A
USGS	12510500	2018-07-01	1250	A	3.32	A
USGS	12510500	2018-07-02	1260	A	3.32	A
USGS	12510500	2018-07-03	1290	A	3.35	A
USGS	12510500	2018-07-04	1130	A	3.23	A
USGS	12510500	2018-07-05	992	A	3.11	A
USGS	12510500	2018-07-06	906	A	3.04	A
USGS	12510500	2018-07-07	951	A	3.08	A
USGS	12510500	2018-07-08	938	A	3.08	A
USGS	12510500	2018-07-09	1010	A	3.15	A
USGS	12510500	2018-07-10	966	A	3.11	A
USGS	12510500	2018-07-11	856	A	3.01	A
USGS	12510500	2018-07-12	837	A	2.99	A
USGS	12510500	2018-07-13	860	A	3.02	A
USGS	12510500	2018-07-14	810	A	2.98	A
USGS	12510500	2018-07-15	784	A	2.95	A
USGS	12510500	2018-07-16	768	A	2.94	A
USGS	12510500	2018-07-17	820	A	3.00	A
USGS	12510500	2018-07-18	812	A	2.99	A
USGS	12510500	2018-07-19	755	A	2.94	A
USGS	12510500	2018-07-20	807	A	3.00	A
USGS	12510500	2018-07-21	912	A	3.11	A
USGS	12510500	2018-07-22	936	A	3.13	A
USGS	12510500	2018-07-23	956	A	3.16	A
USGS	12510500	2018-07-24	979	A	3.18	A
USGS	12510500	2018-07-25	957	A	3.17	A
USGS	12510500	2018-07-26	835	A	3.05	A
USGS	12510500	2018-07-27	878	A	3.10	A
USGS	12510500	2018-07-28	1000	A	3.22	A
USGS	12510500	2018-07-29	1080	A	3.29	A
USGS	12510500	2018-07-30	1100	A	3.31	A
USGS	12510500	2018-07-31	1160	A	3.37	A
USGS	12510500	2018-08-01	1120	A	3.34	A
USGS	12510500	2018-08-02	991	A	3.23	A
USGS	12510500	2018-08-03	951	A	3.20	A
USGS	12510500	2018-08-04	1030	A	3.28	A
USGS	12510500	2018-08-05	1110	A	3.35	A
USGS	12510500	2018-08-06	1140	A	3.38	A
USGS	12510500	2018-08-07	1130	A	3.38	A
USGS	12510500	2018-08-08	1040	A	3.30	A
USGS	12510500	2018-08-09	958	A	3.23	A
USGS	12510500	2018-08-10	984	A	3.26	A
USGS	12510500	2018-08-11	1070	A	3.34	A
USGS	12510500	2018-08-12	1110	A	3.37	A
USGS	12510500	2018-08-13	1210	A	3.46	A
USGS	12510500	2018-08-14	1340	A	3.56	A
USGS	12510500	2018-08-15	1490	A	3.68	A
USGS	12510500	2018-08-16	1310	A	3.54	A
USGS	12510500	2018-08-17	1320	A	3.55	A
USGS	12510500	2018-08-18	1390	A	3.60	A
USGS	12510500	2018-08-19	1530	A	3.71	A
USGS	12510500	2018-08-20	1650	A	3.80	A
USGS	12510500	2018-08-21	1670	A	3.81	A
USGS	12510500	2018-08-22	1550	A	3.73	A
USGS	12510500	2018-08-23	1500	A	3.68	A
USGS	12510500	2018-08-24	1510	A	3.69	A
USGS	12510500	2018-08-25	1530	A	3.71	A
USGS	12510500	2018-08-26	1810	A	3.94	A
USGS	12510500	2018-08-27	2120	A	4.24	A
USGS	12510500	2018-08-28	2240	A	4.35	A
USGS	12510500	2018-08-29	2040	A	4.17	A
USGS	12510500	2018-08-30	1900	A	4.03	A
USGS	12510500	2018-08-31	1790	A	3.92	A
USGS	12510500	2018-09-01	1710	A	3.85	A
USGS	12510500	2018-09-02	1750	A	3.88	A
USGS	12510500	2018-09-03	1770	A	3.91	A
USGS	12510500	2018-09-04	1710	A	3.84	A
USGS	12510500	2018-09-05	1640	A	3.79	A
USGS	12510500	2018-09-06	1520	A	3.70	A
USGS	12510500	2018-09-07	1460	A	3.66	A
USGS	12510500	2018-09-08	1540	A	3.72	A
USGS	12510500	2018-09-09	1640	A	3.79	A
USGS	12510500	2018-09-10	1810	A	3.94	A
USGS	12510500	2018-09-11	1830	A	3.97	A
USGS	12510500	2018-09-12	1860	A	3.99	A
USGS	12510500	2018-09-13	1840	A	3.98	A
USGS	12510500	2018-09-14	1870	A	4.00	A
USGS	12510500	2018-09-15	1910	A	4.04	A
USGS	12510500	2018-09-16	1910	A	4.05	A
USGS	12510500	2018-09-17	1920	A	4.05	A
USGS	12510500	2018-09-18	2020	A	4.14	A
USGS	12510500	2018-09-19	2030	A	4.16	A
USGS	12510500	2018-09-20	1910	A	4.04	A
USGS	12510500	2018-09-21	1830	A	3.96	A
USGS	12510500	2018-09-22	1800	A	3.93	A
USGS	12510500	2018-09-23	1800	A	3.94	A
USGS	12510500	2018-09-24	1850	A	3.98	A
USGS	12510500	2018-09-25	1910	A	4.04	A
USGS	12510500	2018-09-26	1840	A	3.97	A
USGS	12510500	2018-09-27	1760	A	3.90	A
USGS	12510500	2018-09-28	1750	A	3.88	A
USGS	12510500	2018-09-29	1710	A	3.85	A
USGS	12510500	2018-09-30	1680	A	3.82	A
USGS	12510500	2018-10-01	1710	A	3.84	A
USGS	12510500	2018-10-02	1740	A	3.88	A
USGS	12510500	2018-10-03	1710	A	3.85	A
USGS	12510500	2018-10-04	1620	A	3.77	A
USGS	12510500	2018-10-05	1580	A	3.75	A
USGS	12510500	2018-10-06	1780	A	3.91	A
USGS	12510500	2018-10-07	1940	A	4.07	A
USGS	12510500	2018-10-08	2060	A	4.19	A
USGS	12510500	2018-10-09	2080	A	4.20	A
USGS	12510500	2018-10-10	2110	A	4.23	A
USGS	12510500	2018-10-11	2400	A	4.50	A
USGS	12510500	2018-10-12	2360	A	4.46	A
USGS	12510500	2018-10-13	2250	A	4.36	A
USGS	12510500	2018-10-14	2140	A	4.26	A
USGS	12510500	2018-10-15	2070	A	4.19	A
USGS	12510500	2018-10-16	2090	A	4.21	A
USGS	12510500	2018-10-17	2260	A	4.37	A
USGS	12510500	2018-10-18	2380	A	4.48	A
USGS	12510500	2018-10-19	2600	A	4.68	A
USGS	12510500	2018-10-20	2790	A	4.84	A
USGS	12510500	2018-10-21	2750	A	4.80	A
USGS	12510500	2018-10-22	2710	A	4.77	A
USGS	12510500	2018-10-23	2670	A	4.73	A
USGS	12510500	2018-10-24	2600	A	4.67	A
USGS	12510500	2018-10-25	2470	A	4.55	A
USGS	12510500	2018-10-26	2440	A	4.54	A
USGS	12510500	2018-10-27	2410	A	4.50	A
USGS	12510500	2018-10-28	2410	A	4.50	A
USGS	12510500	2018-10-29	2410	A	4.51	A
USGS	12510500	2018-10-30	2850	A	4.88	A
USGS	12510500	2018-10-31	2690	A	4.75	A
USGS	12510500	2018-11-01	2580	A	4.65	A
USGS	12510500	2018-11-02	2510	A	4.60	A
USGS	12510500	2018-11-03	2410	A	4.51	A
USGS	12510500	2018-11-04	2510	A	4.59	A
USGS	12510500	2018-11-05	2620	A	4.69	A
USGS	12510500	2018-11-06	3150	A	5.12	A
USGS	12510500	2018-11-07	3170	A	5.15	A
USGS	12510500	2018-11-08	3160	A	5.14	A
USGS	12510500	2018-11-09	2990	A	5.01	A
USGS	12510500	2018-11-10	2790	A	4.83	A
USGS	12510500	2018-11-11	2620	A	4.69	A
USGS	12510500	2018-11-12	2520	A	4.60	A
USGS	12510500	2018-11-13	2410	A	4.50	A
USGS	12510500	2018-11-14	2330	A	4.43	A
USGS	12510500	2018-11-15	2270	A	4.38	A
USGS	12510500	2018-11-16	2240	A	4.35	A
USGS	12510500	2018-11-17	2210	A	4.32	A
USGS	12510500	2018-11-18	2030	A	4.16	A
USGS	12510500	2018-11-19	2070	A	4.19	A
USGS	12510500	2018-11-20	2140	A	4.25	A
USGS	12510500	2018-11-21	2090	A	4.21	A
USGS	12510500	2018-11-22	2080	A	4.20	A
USGS	12510500	2018-11-23	2100	A	4.22	A
USGS	12510500	2018-11-24	2110	A	4.23	A
USGS	12510500	2018-11-25	2090	A	4.21	A
USGS	12510500	2018-11-26	2100	A	4.22	A
USGS	12510500	2018-11-27	2140	A	4.26	A
USGS	12510500	2018-11-28	2150	A	4.26	A
USGS	12510500	2018-11-29	2480	A	4.57	A
USGS	12510500	2018-11-30	2710	A	4.77	A
USGS	12510500	2018-12-01	2700	A	4.76	A
USGS	12510500	2018-12-02	2650	A	4.72	A
USGS	12510500	2018-12-03	2610	A	4.68	A
USGS	12510500	2018-12-04	2500	A	4.58	A
USGS	12510500	2018-12-05	2410	A	4.51	A
USGS	12510500	2018-12-06	2360	A	4.46	A
USGS	12510500	2018-12-07	2300	A	4.40	A
USGS	12510500	2018-12-08	2220	A	4.34	A
USGS	12510500	2018-12-09	2170	A	4.29	A
USGS	12510500	2018-12-10	2150	A	4.27	A
USGS	12510500	2018-12-11	2130	A	4.25	A
USGS	12510500	2018-12-12	2090	A	4.21	A
USGS	12510500	2018-12-13	2130	A	4.25	A
USGS	12510500	2018-12-14	2250	A	4.36	A
USGS	12510500	2018-12-15	2250	A	4.36	A
USGS	12510500	2018-12-16	2210	A	4.33	A
USGS	12510500	2018-12-17	2190	A	4.31	A
USGS	12510500	2018-12-18	2200	A	4.32	A
USGS	12510500	2018-12-19	2230	A	4.34	A
USGS	12510500	2018-12-20	2680	A	4.75	A
USGS	12510500	2018-12-21	2790	A	4.84	A
USGS	12510500	2018-12-22	2770	A	4.82	A
USGS	12510500	2018-12-23	2710	A	4.77	A
USGS	12510500	2018-12-24	2600	A	4.67	A
USGS	12510500	2018-12-25	2500	A	4.59	A
USGS	12510500	2018-12-26	2420	A	4.51	A
USGS	12510500	2018-12-27	2320	A	4.43	A
USGS	12510500	2018-12-28	2280	A	4.39	A
USGS	12510500	2018-12-29	2250	A	4.36	A
USGS	12510500	2018-12-30	2180	A	4.30	A
USGS	12510500	2018-12-31	2550	A	4.59	A
USGS	12510500	2019-01-01	3880	A	5.47	A
USGS	12510500	2019-01-02	3540	A	5.21	A
USGS	12510500	2019-01-03	3280	A	5.02	A
USGS	12510500	2019-01-04	3100	A	4.88	A
USGS	12510500	2019-01-05	3200	A	4.96	A
USGS	12510500	2019-01-06	3520	A	5.20	A
USGS	12510500	2019-01-07	3450	A	5.15	A
USGS	12510500	2019-01-08	3310	A	5.04	A
USGS	12510500	2019-01-09	3160	A	4.93	A
USGS	12510500	2019-01-10	3030	A	4.83	A
USGS	12510500	2019-01-11	2910	A	4.74	A
USGS	12510500	2019-01-12	2800	A	4.65	A
USGS	12510500	2019-01-13	2710	A	4.58	A
USGS	12510500	2019-01-14	2650	A	4.53	A
USGS	12510500	2019-01-15	2570	A	4.46	A
USGS	12510500	2019-01-16	2480	A	4.39	A
USGS	12510500	2019-01-17	2490	A	4.40	A
USGS	12510500	2019-01-18	2500	A	4.41	A
USGS	12510500	2019-01-19	2510	A	4.42	A
USGS	12510500	2019-01-20	2600	A	4.49	A
USGS	12510500	2019-01-21	2680	A	4.55	A
USGS	12510500	2019-01-22	2650	A	4.53	A
USGS	12510500	2019-01-23	2550	A	4.45	A
USGS	12510500	2019-01-24	2620	A	4.50	A
USGS	12510500	2019-01-25	3000	A	4.81	A
USGS	12510500	2019-01-26	3140	A	4.92	A
USGS	12510500	2019-01-27	3070	A	4.86	A
USGS	12510500	2019-01-28	3020	A	4.82	A
USGS	12510500	2019-01-29	3100	A	4.88	A
USGS	12510500	2019-01-30	3200	A	4.96	A
USGS	12510500	2019-01-31	3130	A	4.91	A
USGS	12510500	2019-02-01	3070	A	4.86	A
USGS	12510500	2019-02-02	3000	A	4.81	A
USGS	12510500	2019-02-03	2940	A	4.76	A
USGS	12510500	2019-02-04	2960	A	4.78	A
USGS	12510500	2019-02-05	2960	A	4.78	A
USGS	12510500	2019-02-06	2900	A	4.73	A
USGS	12510500	2019-02-07	2690	A	4.57	A
USGS	12510500	2019-02-08	2420	A:e	4.35	A
USGS	12510500	2019-02-09	2220	A:e	4.29	A
USGS	12510500	2019-02-10	2460	A:e	4.54	A
USGS	12510500	2019-02-11	2510	A:e	4.50	A
USGS	12510500	2019-02-12	2460	A:e	4.44	A
USGS	12510500	2019-02-13	2400	A	4.32	A
USGS	12510500	2019-02-14	2380	A	4.31	A
USGS	12510500	2019-02-15	2460	A	4.37	A
USGS	12510500	2019-02-16	2520	A	4.43	A
USGS	12510500	2019-02-17	2560	A	4.46	A
USGS	12510500	2019-02-18	2470	A	4.38	A
USGS	12510500	2019-02-19	2400	A	4.33	A
USGS	12510500	2019-02-20	2320	A	4.26	A
USGS	12510500	2019-02-21	2290	A	4.23	A
USGS	12510500	2019-02-22	2260	A	4.21	A
USGS	12510500	2019-02-23	2210	A	4.16	A
USGS	12510500	2019-02-24	2250	A	4.20	A
USGS	12510500	2019-02-25	2270	A	4.22	A
USGS	12510500	2019-02-26	2220	A	4.17	A
USGS	12510500	2019-02-27	2260	A	4.21	A
USGS	12510500	2019-02-28	2170	A	4.12	A
USGS	12510500	2019-03-01	2130	A	4.09	A
USGS	12510500	2019-03-02	2120	A	4.08	A
USGS	12510500	2019-03-03	2120	A	4.08	A
USGS	12510500	2019-03-04	2120	A	4.08	A
USGS	12510500	2019-03-05	2060	A	4.03	A
USGS	12510500	2019-03-06	2000	A	3.97	A
USGS	12510500	2019-03-07	2130	A	4.09	A
USGS	12510500	2019-03-08	2140	A	4.10	A
USGS	12510500	2019-03-09	2090	A	4.06	A
USGS	12510500	2019-03-10	2050	A	4.01	A
USGS	12510500	2019-03-11	2000	A	3.97	A
USGS	12510500	2019-03-12	2040	A	3.99	A
USGS	12510500	2019-03-13	2100	A	4.02	A
USGS	12510500	2019-03-14	2160	A	4.05	A
USGS	12510500	2019-03-15	2210	A	4.07	A
USGS	12510500	2019-03-16	2300	A	4.12	A
USGS	12510500	2019-03-17	2430	A	4.21	A
USGS	12510500	2019-03-18	2620	A	4.34	A
USGS	12510500	2019-03-19	2950	A	4.59	A
USGS	12510500	2019-03-20	3670	A	5.13	A
USGS	12510500	2019-03-21	4530	A	5.75	A
USGS	12510500	2019-03-22	5280	A	6.25	A
USGS	12510500	2019-03-23	5980	A	6.72	A
USGS	12510500	2019-03-24	7070	A	7.46	A
USGS	12510500	2019-03-25	7840	A	7.98	A
USGS	12510500	2019-03-26	7620	A	7.83	A
USGS	12510500	2019-03-27	7580	A	7.80	A
USGS	12510500	2019-03-28	7180	A	7.53	A
USGS	12510500	2019-03-29	6470	A	7.02	A
USGS	12510500	2019-03-30	5940	A	6.64	A
USGS	12510500	2019-03-31	5790	A	6.54	A
USGS	12510500	2019-04-01	5910	A	6.63	A
USGS	12510500	2019-04-02	6060	A	6.73	A
USGS	12510500	2019-04-03	6220	A	6.84	A
USGS	12510500	2019-04-04	6420	A	6.99	A
USGS	12510500	2019-04-05	6710	A	7.20	A
USGS	12510500	2019-04-06	6870	A	7.31	A
USGS	12510500	2019-04-07	7210	A	7.55	A
USGS	12510500	2019-04-08	7790	A	7.94	A
USGS	12510500	2019-04-09	7760	A	7.93	A
USGS	12510500	2019-04-10	7640	A	7.84	A
USGS	12510500	2019-04-11	7520	A	7.76	A
USGS	12510500	2019-04-12	7400	A	7.68	A
USGS	12510500	2019-04-13	7330	A	7.63	A
USGS	12510500	2019-04-14	7180	A	7.53	A
USGS	12510500	2019-04-15	7020	A	7.41	A
USGS	12510500	2019-04-16	6370	A	6.95	A
USGS	12510500	2019-04-17	5910	A	6.62	A
USGS	12510500	2019-04-18	5390	A	6.27	A
USGS	12510500	2019-04-19	5230	A	6.16	A
USGS	12510500	2019-04-20	6020	A	6.71	A
USGS	12510500	2019-04-21	7690	A	7.87	A
USGS	12510500	2019-04-22	8090	A	8.15	A
USGS	12510500	2019-04-23	7820	A	7.97	A
USGS	12510500	2019-04-24	7610	A	7.82	A
USGS	12510500	2019-04-25	7660	A	7.86	A
USGS	12510500	2019-04-26	7020	A	7.41	A
USGS	12510500	2019-04-27	6160	A	6.80	A
USGS	12510500	2019-04-28	5590	A	6.41	A
USGS	12510500	2019-04-29	5210	A	6.15	A
USGS	12510500	2019-04-30	4550	A	5.68	A
USGS	12510500	2019-05-01	3970	A	5.24	A
USGS	12510500	2019-05-02	3410	A	4.81	A
USGS	12510500	2019-05-03	2920	A	4.40	A
USGS	12510500	2019-05-04	2740	A	4.25	A
USGS	12510500	2019-05-05	2660	A	4.19	A
USGS	12510500	2019-05-06	2800	A	4.30	A
USGS	12510500	2019-05-07	2990	A	4.46	A
USGS	12510500	2019-05-08	3140	A	4.59	A
USGS	12510500	2019-05-09	3370	A	4.78	A
USGS	12510500	2019-05-10	3490	A	4.87	A
USGS	12510500	2019-05-11	3860	A	5.16	A
USGS	12510500	2019-05-12	4870	A	5.90	A
USGS	12510500	2019-05-13	5800	A	6.55	A
USGS	12510500	2019-05-14	5800	A	6.55	A
USGS	12510500	2019-05-15	4660	A	5.76	A
USGS	12510500	2019-05-16	4040	A	5.30	A
USGS	12510500	2019-05-17	3780	A	5.10	A
USGS	12510500	2019-05-18	4050	A	5.30	A
USGS	12510500	2019-05-19	4100	A	5.34	A
USGS	12510500	2019-05-20	4050	A	5.31	A
USGS	12510500	2019-05-21	4010	A	5.27	A
USGS	12510500	2019-05-22	4100	A	5.34	A
USGS	12510500	2019-05-23	4030	A	5.29	A
USGS	12510500	2019-05-24	3620	A	4.97	A
USGS	12510500	2019-05-25	3470	A	4.86	A
USGS	12510500	2019-05-26	4110	A	5.35	A
USGS	12510500	2019-05-27	4770	A	5.83	A
USGS	12510500	2019-05-28	4860	A	5.91	A
USGS	12510500	2019-05-29	3810	A	5.18	A
USGS	12510500	2019-05-30	3120	A	4.71	A
USGS	12510500	2019-05-31	2720	A	4.44	A
USGS	12510500	2019-06-01	2320	A	4.17	A
USGS	12510500	2019-06-02	2080	A	4.03	A
USGS	12510500	2019-06-03	1760	A	3.81	A
USGS	12510500	2019-06-04	1520	A	3.69	A
USGS	12510500	2019-06-05	1310	A	3.61	A
USGS	12510500	2019-06-06	1150	A	3.55	A
USGS	12510500	2019-06-07	1170	A	3.57	A
USGS	12510500	2019-06-08	1190	A	3.58	A
USGS	12510500	2019-06-09	1070	A	3.48	A
USGS	12510500	2019-06-10	994	A	3.41	A
USGS	12510500	2019-06-11	958	A	3.38	A
USGS	12510500	2019-06-12	794	A	3.21	A
USGS	12510500	2019-06-13	711	A	3.13	A
USGS	12510500	2019-06-14	700	A	3.11	A
USGS	12510500	2019-06-15	697	A	3.11	A
USGS	12510500	2019-06-16	691	A	3.10	A
USGS	12510500	2019-06-17	659	A	3.07	A
USGS	12510500	2019-06-18	600	A	3.00	A
USGS	12510500	2019-06-19	602	A	3.00	A
USGS	12510500	2019-06-20	593	A	2.99	A
USGS	12510500	2019-06-21	646	A	3.05	A
USGS	12510500	2019-06-22	671	A	3.08	A
USGS	12510500	2019-06-23	641	A	3.05	A
USGS	12510500	2019-06-24	624	A	3.03	A
USGS	12510500	2019-06-25	682	A	3.09	A
USGS	12510500	2019-06-26	728	A	3.14	A
USGS	12510500	2019-06-27	746	A	3.16	A
USGS	12510500	2019-06-28	896	A	3.32	A
USGS	12510500	2019-06-29	983	A	3.40	A
USGS	12510500	2019-06-30	920	A	3.34	A
USGS	12510500	2019-07-01	823	A	3.24	A
USGS	12510500	2019-07-02	796	A	3.22	A
USGS	12510500	2019-07-03	826	A	3.25	A
USGS	12510500	2019-07-04	734	A	3.15	A
USGS	12510500	2019-07-05	726	A	3.14	A
USGS	12510500	2019-07-06	742	A	3.16	A
USGS	12510500	2019-07-07	748	A	3.17	A
USGS	12510500	2019-07-08	779	A	3.20	A
USGS	12510500	2019-07-09	777	A	3.20	A
USGS	12510500	2019-07-10	792	A	3.21	A
USGS	12510500	2019-07-11	765	A	3.18	A
USGS	12510500	2019-07-12	837	A	3.26	A
USGS	12510500	2019-07-13	821	A	3.27	A
USGS	12510500	2019-07-14	786	A	3.26	A
USGS	12510500	2019-07-15	766	A	3.27	A
USGS	12510500	2019-07-16	790	A	3.33	A
USGS	12510500	2019-07-17	778	A	3.34	A
USGS	12510500	2019-07-18	756	A	3.35	A
USGS	12510500	2019-07-19	713	A	3.33	A
USGS	12510500	2019-07-20	709	A	3.36	A
USGS	12510500	2019-07-21	694	A	3.37	A
USGS	12510500	2019-07-22	662	A	3.36	A
USGS	12510500	2019-07-23	719	A	3.46	A
USGS	12510500	2019-07-24	721	A	3.49	A
USGS	12510500	2019-07-25	722	A	3.52	A
USGS	12510500	2019-07-26	789	A	3.62	A
USGS	12510500	2019-07-27	652	A	3.50	A
USGS	12510500	2019-07-28	575	A	3.44	A
USGS	12510500	2019-07-29	535	A	3.42	A
USGS	12510500	2019-07-30	547	A	3.46	A
USGS	12510500	2019-07-31	565	A	3.52	A
USGS	12510500	2019-08-01	497	A	3.46	A
USGS	12510500	2019-08-02	513	A	3.51	A
USGS	12510500	2019-08-03	582	A	3.63	A
USGS	12510500	2019-08-04	610	A	3.69	A
USGS	12510500	2019-08-05	736	A	3.85	A
USGS	12510500	2019-08-06	796	A	3.94	A
USGS	12510500	2019-08-07	687	A	3.86	A
USGS	12510500	2019-08-08	588	A	3.77	A
USGS	12510500	2019-08-09	584	A	3.80	A
USGS	12510500	2019-08-10	686	A	3.94	A
USGS	12510500	2019-08-11	1910	A	5.00	A
USGS	12510500	2019-08-12	2400	A	5.42	A
USGS	12510500	2019-08-13	2110	A	5.22	A
USGS	12510500	2019-08-14	1640	A	4.86	A
USGS	12510500	2019-08-15	1290	A	4.64	A
USGS	12510500	2019-08-16	1150	A	4.56	A
USGS	12510500	2019-08-17	1060	A	4.51	A
USGS	12510500	2019-08-18	975	A	4.47	A
USGS	12510500	2019-08-19	1000	A	4.52	A
USGS	12510500	2019-08-20	1000	A	4.55	A
USGS	12510500	2019-08-21	863	A	4.45	A
USGS	12510500	2019-08-22	877	A	4.50	A
USGS	12510500	2019-08-23	975	A	4.62	A
USGS	12510500	2019-08-24	1150	A	4.80	A
USGS	12510500	2019-08-25	1450	A	5.04	A
USGS	12510500	2019-08-26	1380	A	5.02	A
USGS	12510500	2019-08-27	1310	A	5.00	A
USGS	12510500	2019-08-28	1220	A	4.97	A
USGS	12510500	2019-08-29	1030	A	4.86	A
USGS	12510500	2019-08-30	1000	A	4.86	A
USGS	12510500	2019-08-31	997	A	4.88	A
USGS	12510500	2019-09-01	1100	A	4.99	A
USGS	12510500	2019-09-02	1080	A	5.00	A
USGS	12510500	2019-09-03	916	A	4.89	A
USGS	12510500	2019-09-04	1020	A	4.97	A
USGS	12510500	2019-09-05	911	A	4.88	A
USGS	12510500	2019-09-06	951	A	4.90	A
USGS	12510500	2019-09-07	1120	A	5.02	A
USGS	12510500	2019-09-08	1530	A	5.29	A
USGS	12510500	2019-09-09	1730	A	5.42	A
USGS	12510500	2019-09-10	1930	A	5.57	A
USGS	12510500	2019-09-11	1990	A	5.61	A
USGS	12510500	2019-09-12	1740	A	5.41	A
USGS	12510500	2019-09-13	1670	A	5.35	A
USGS	12510500	2019-09-14	1560	A	5.27	A
USGS	12510500	2019-09-15	1630	A	5.30	A
USGS	12510500	2019-09-16	1830	A	5.45	A
USGS	12510500	2019-09-17	2070	A	5.64	A
USGS	12510500	2019-09-18	2420	A	5.90	A
USGS	12510500	2019-09-19	2650	A	6.06	A
USGS	12510500	2019-09-20	2840	A	6.19	A
USGS	12510500	2019-09-21	2640	A	6.04	A
USGS	12510500	2019-09-22	2310	A	5.79	A
USGS	12510500	2019-09-23	2250	A	5.74	A
USGS	12510500	2019-09-24	2250	A	5.73	A
USGS	12510500	2019-09-25	2030	A	5.55	A
USGS	12510500	2019-09-26	1940	A	5.48	A
USGS	12510500	2019-09-27	1870	A	5.41	A
USGS	12510500	2019-09-28	1870	A	5.40	A
USGS	12510500	2019-09-29	1980	A	5.48	A
USGS	12510500	2019-09-30	2130	A	5.60	A
USGS	12510500	2019-10-01	2120	A	5.59	A
USGS	12510500	2019-10-02	1950	A	5.44	A
USGS	12510500	2019-10-03	1690	A	5.23	A
USGS	12510500	2019-10-04	1460	A	5.07	A
USGS	12510500	2019-10-05	1330	A	4.98	A
USGS	12510500	2019-10-06	1250	A	4.92	A
USGS	12510500	2019-10-07	1290	A	4.94	A
USGS	12510500	2019-10-08	1240	A	4.90	A
USGS	12510500	2019-10-09	1240	A	4.88	A
USGS	12510500	2019-10-10	1280	A	4.90	A
USGS	12510500	2019-10-11	1430	A	4.99	A
USGS	12510500	2019-10-12	1490	A	5.02	A
USGS	12510500	2019-10-13	1480	A	5.00	A
USGS	12510500	2019-10-14	1450	A	4.97	A
USGS	12510500	2019-10-15	1310	A	4.87	A
USGS	12510500	2019-10-16	1680	A	5.13	A
USGS	12510500	2019-10-17	2380	A	5.65	A
USGS	12510500	2019-10-18	2410	A	5.67	A
USGS	12510500	2019-10-19	2350	A	5.61	A
USGS	12510500	2019-10-20	2340	A	5.60	A
USGS	12510500	2019-10-21	2410	A	5.64	A
USGS	12510500	2019-10-22	2720	A	5.86	A
USGS	12510500	2019-10-23	2630	A	5.79	A
USGS	12510500	2019-10-24	3920	A	6.68	A
USGS	12510500	2019-10-25	3550	A	6.43	A
USGS	12510500	2019-10-26	2990	A	6.02	A
USGS	12510500	2019-10-27	2710	A	5.81	A
USGS	12510500	2019-10-28	2570	A	5.69	A
USGS	12510500	2019-10-29	2430	A	5.57	A
USGS	12510500	2019-10-30	2270	A	5.44	A
USGS	12510500	2019-10-31	2130	A	5.31	A
USGS	12510500	2019-11-01	2030	A	5.22	A
USGS	12510500	2019-11-02	2010	A	5.20	A
USGS	12510500	2019-11-03	1980	A	5.16	A
USGS	12510500	2019-11-04	1950	A	5.12	A
USGS	12510500	2019-11-05	1900	A	5.07	A
USGS	12510500	2019-11-06	1880	A	5.05	A
