# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2022-10-18 15:30:57 EDT       (vaww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 13344500 TUCANNON RIVER NEAR STARBUCK, WA
# -----------------------------------------------------------------------------------
#
# Data provided for site 13344500
#            TS   parameter     statistic     Description
#        150225       00060     00003     Discharge, cubic feet per second (Mean)
#        150226       00065     00003     Gage height, feet (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	150225_00060_00003	150225_00060_00003_cd	150226_00065_00003	150226_00065_00003_cd
USGS	13344500	2018-05-30	246	A	9.33	A
USGS	13344500	2018-05-31	237	A	9.30	A
USGS	13344500	2018-06-01	232	A	9.28	A
USGS	13344500	2018-06-02	215	A	9.22	A
USGS	13344500	2018-06-03	204	A	9.17	A
USGS	13344500	2018-06-04	201	A	9.16	A
USGS	13344500	2018-06-05	196	A	9.14	A
USGS	13344500	2018-06-06	189	A	9.12	A
USGS	13344500	2018-06-07	181	A	9.08	A
USGS	13344500	2018-06-08	174	A	9.05	A
USGS	13344500	2018-06-09	186	A	9.10	A
USGS	13344500	2018-06-10	205	A	9.18	A
USGS	13344500	2018-06-11	188	A	9.11	A
USGS	13344500	2018-06-12	176	A	9.06	A
USGS	13344500	2018-06-13	166	A	9.02	A
USGS	13344500	2018-06-14	159	A	8.99	A
USGS	13344500	2018-06-15	152	A	8.97	A
USGS	13344500	2018-06-16	146	A	8.94	A
USGS	13344500	2018-06-17	150	A	8.96	A
USGS	13344500	2018-06-18	153	A	8.97	A
USGS	13344500	2018-06-19	171	A	9.04	A
USGS	13344500	2018-06-20	153	A	8.97	A
USGS	13344500	2018-06-21	154	A	8.97	A
USGS	13344500	2018-06-22	175	A	9.06	A
USGS	13344500	2018-06-23	156	A	8.98	A
USGS	13344500	2018-06-24	145	A	8.94	A
USGS	13344500	2018-06-25	137	A	8.90	A
USGS	13344500	2018-06-26	133	A	8.88	A
USGS	13344500	2018-06-27	129	A	8.87	A
USGS	13344500	2018-06-28	126	A	8.85	A
USGS	13344500	2018-06-29	126	A	8.85	A
USGS	13344500	2018-06-30	122	A	8.84	A
USGS	13344500	2018-07-01	119	A	8.82	A
USGS	13344500	2018-07-02	114	A	8.80	A
USGS	13344500	2018-07-03	111	A	8.79	A
USGS	13344500	2018-07-04	109	A	8.78	A
USGS	13344500	2018-07-05	106	A	8.76	A
USGS	13344500	2018-07-06	101	A	8.74	A
USGS	13344500	2018-07-07	102	A	8.74	A
USGS	13344500	2018-07-08	99.0	A	8.73	A
USGS	13344500	2018-07-09	96.7	A	8.72	A
USGS	13344500	2018-07-10	93.6	A	8.70	A
USGS	13344500	2018-07-11	97.1	A	8.72	A
USGS	13344500	2018-07-12	94.2	A	8.71	A
USGS	13344500	2018-07-13	90.1	A	8.69	A
USGS	13344500	2018-07-14	86.5	A	8.67	A
USGS	13344500	2018-07-15	86.1	A	8.67	A
USGS	13344500	2018-07-16	86.6	A	8.67	A
USGS	13344500	2018-07-17	85.0	A	8.66	A
USGS	13344500	2018-07-18	81.9	A	8.65	A
USGS	13344500	2018-07-19	81.5	A	8.65	A
USGS	13344500	2018-07-20	79.3	A	8.63	A
USGS	13344500	2018-07-21	78.8	A	8.63	A
USGS	13344500	2018-07-22	78.2	A	8.63	A
USGS	13344500	2018-07-23	75.7	A	8.61	A
USGS	13344500	2018-07-24	72.3	A	8.60	A
USGS	13344500	2018-07-25	70.5	A	8.59	A
USGS	13344500	2018-07-26	64.3	A	8.55	A
USGS	13344500	2018-07-27	63.5	A	8.55	A
USGS	13344500	2018-07-28	65.0	A	8.55	A
USGS	13344500	2018-07-29	64.9	A	8.55	A
USGS	13344500	2018-07-30	67.3	A	8.57	A
USGS	13344500	2018-07-31	66.4	A	8.56	A
USGS	13344500	2018-08-01	64.3	A	8.55	A
USGS	13344500	2018-08-02	61.3	A	8.53	A
USGS	13344500	2018-08-03	63.8	A	8.55	A
USGS	13344500	2018-08-04	65.5	A	8.56	A
USGS	13344500	2018-08-05	64.9	A	8.55	A
USGS	13344500	2018-08-06	62.3	A	8.54	A
USGS	13344500	2018-08-07	60.2	A	8.53	A
USGS	13344500	2018-08-08	58.6	A	8.52	A
USGS	13344500	2018-08-09	57.5	A	8.51	A
USGS	13344500	2018-08-10	56.9	A	8.51	A
USGS	13344500	2018-08-11	57.2	A	8.51	A
USGS	13344500	2018-08-12	64.6	A	8.55	A
USGS	13344500	2018-08-13	70.1	A	8.58	A
USGS	13344500	2018-08-14	72.4	A	8.60	A
USGS	13344500	2018-08-15	71.5	A	8.59	A
USGS	13344500	2018-08-16	66.4	A	8.56	A
USGS	13344500	2018-08-17	63.6	A	8.55	A
USGS	13344500	2018-08-18	65.3	A	8.56	A
USGS	13344500	2018-08-19	64.7	A	8.55	A
USGS	13344500	2018-08-20	66.4	A	8.56	A
USGS	13344500	2018-08-21	69.5	A	8.58	A
USGS	13344500	2018-08-22	69.7	A	8.58	A
USGS	13344500	2018-08-23	68.0	A	8.57	A
USGS	13344500	2018-08-24	69.5	A	8.58	A
USGS	13344500	2018-08-25	72.6	A	8.60	A
USGS	13344500	2018-08-26	76.2	A	8.62	A
USGS	13344500	2018-08-27	91.3	A	8.70	A
USGS	13344500	2018-08-28	97.5	A	8.73	A
USGS	13344500	2018-08-29	86.4	A	8.67	A
USGS	13344500	2018-08-30	81.2	A	8.64	A
USGS	13344500	2018-08-31	80.6	A	8.64	A
USGS	13344500	2018-09-01	78.4	A	8.63	A
USGS	13344500	2018-09-02	79.3	A	8.63	A
USGS	13344500	2018-09-03	77.9	A	8.63	A
USGS	13344500	2018-09-04	76.1	A	8.62	A
USGS	13344500	2018-09-05	69.2	A	8.58	A
USGS	13344500	2018-09-06	71.2	A	8.59	A
USGS	13344500	2018-09-07	69.3	A	8.58	A
USGS	13344500	2018-09-08	67.2	A	8.57	A
USGS	13344500	2018-09-09	69.4	A	8.58	A
USGS	13344500	2018-09-10	71.6	A	8.59	A
USGS	13344500	2018-09-11	72.9	A	8.60	A
USGS	13344500	2018-09-12	74.7	A	8.61	A
USGS	13344500	2018-09-13	76.2	A	8.62	A
USGS	13344500	2018-09-14	80.7	A	8.64	A
USGS	13344500	2018-09-15	82.2	A	8.65	A
USGS	13344500	2018-09-16	82.1	A	8.65	A
USGS	13344500	2018-09-17	80.8	A	8.64	A
USGS	13344500	2018-09-18	79.1	A	8.63	A
USGS	13344500	2018-09-19	77.8	A	8.63	A
USGS	13344500	2018-09-20	79.9	A	8.64	A
USGS	13344500	2018-09-21	80.2	A	8.64	A
USGS	13344500	2018-09-22	76.6	A	8.62	A
USGS	13344500	2018-09-23	79.8	A	8.64	A
USGS	13344500	2018-09-24	81.5	A	8.65	A
USGS	13344500	2018-09-25	82.2	A	8.65	A
USGS	13344500	2018-09-26	79.6	A	8.63	A
USGS	13344500	2018-09-27	79.4	A	8.63	A
USGS	13344500	2018-09-28	77.8	A	8.63	A
USGS	13344500	2018-09-29	78.6	A	8.63	A
USGS	13344500	2018-09-30	82.1	A	8.65	A
USGS	13344500	2018-10-01	86.5	A	8.67	A
USGS	13344500	2018-10-02	86.8	A	8.67	A
USGS	13344500	2018-10-03	87.8	A	8.68	A
USGS	13344500	2018-10-04	89.9	A	8.69	A
USGS	13344500	2018-10-05	90.9	A	8.69	A
USGS	13344500	2018-10-06	95.7	A	8.72	A
USGS	13344500	2018-10-07	100	A	8.74	A
USGS	13344500	2018-10-08	98.0	A	8.73	A
USGS	13344500	2018-10-09	104	A	8.76	A
USGS	13344500	2018-10-10	111	A	8.79	A
USGS	13344500	2018-10-11	104	A	8.76	A
USGS	13344500	2018-10-12	98.8	A	8.73	A
USGS	13344500	2018-10-13	95.6	A	8.72	A
USGS	13344500	2018-10-14	95.6	A	8.72	A
USGS	13344500	2018-10-15	95.9	A	8.72	A
USGS	13344500	2018-10-16	96.2	A	8.72	A
USGS	13344500	2018-10-17	96.1	A	8.72	A
USGS	13344500	2018-10-18	96.4	A	8.72	A
USGS	13344500	2018-10-19	95.9	A	8.72	A
USGS	13344500	2018-10-20	95.7	A	8.72	A
USGS	13344500	2018-10-21	96.8	A	8.72	A
USGS	13344500	2018-10-22	97.2	A	8.72	A
USGS	13344500	2018-10-23	97.7	A	8.73	A
USGS	13344500	2018-10-24	97.2	A	8.72	A
USGS	13344500	2018-10-25	97.4	A	8.73	A
USGS	13344500	2018-10-26	98.1	A	8.73	A
USGS	13344500	2018-10-27	101	A	8.74	A
USGS	13344500	2018-10-28	103	A	8.75	A
USGS	13344500	2018-10-29	106	A	8.77	A
USGS	13344500	2018-10-30	106	A	8.77	A
USGS	13344500	2018-10-31	95.8	A	8.72	A
USGS	13344500	2018-11-01	99.5	A	8.74	A
USGS	13344500	2018-11-02	102	A	8.75	A
USGS	13344500	2018-11-03	111	A	8.79	A
USGS	13344500	2018-11-04	112	A	8.79	A
USGS	13344500	2018-11-05	117	A	8.82	A
USGS	13344500	2018-11-06	115	A	8.81	A
USGS	13344500	2018-11-07	110	A	8.79	A
USGS	13344500	2018-11-08	107	A	8.77	A
USGS	13344500	2018-11-09	105	A	8.76	A
USGS	13344500	2018-11-10	106	A	8.77	A
USGS	13344500	2018-11-11	105	A	8.76	A
USGS	13344500	2018-11-12	104	A	8.76	A
USGS	13344500	2018-11-13	104	A	8.76	A
USGS	13344500	2018-11-14	104	A	8.76	A
USGS	13344500	2018-11-15	105	A	8.76	A
USGS	13344500	2018-11-16	104	A	8.76	A
USGS	13344500	2018-11-17	105	A	8.76	A
USGS	13344500	2018-11-18	104	A	8.76	A
USGS	13344500	2018-11-19	103	A	8.75	A
USGS	13344500	2018-11-20	103	A	8.75	A
USGS	13344500	2018-11-21	104	A	8.76	A
USGS	13344500	2018-11-22	105	A	8.76	A
USGS	13344500	2018-11-23	112	A	8.79	A
USGS	13344500	2018-11-24	126	A	8.86	A
USGS	13344500	2018-11-25	113	A	8.80	A
USGS	13344500	2018-11-26	109	A	8.78	A
USGS	13344500	2018-11-27	109	A	8.78	A
USGS	13344500	2018-11-28	123	A	8.84	A
USGS	13344500	2018-11-29	119	A	8.83	A
USGS	13344500	2018-11-30	117	A	8.82	A
USGS	13344500	2018-12-01	114	A	8.81	A
USGS	13344500	2018-12-02	111	A	8.79	A
USGS	13344500	2018-12-03	109	A	8.79	A
USGS	13344500	2018-12-04	107	A	8.78	A
USGS	13344500	2018-12-05	108	A	8.78	A
USGS	13344500	2018-12-06	103	A:e	8.76	A
USGS	13344500	2018-12-07	93.7	A:e	8.75	A
USGS	13344500	2018-12-08	94.1	A:e	8.77	A
USGS	13344500	2018-12-09	103	A:e	8.77	A
USGS	13344500	2018-12-10	107	A	8.78	A
USGS	13344500	2018-12-11	106	A	8.77	A
USGS	13344500	2018-12-12	127	A	8.87	A
USGS	13344500	2018-12-13	116	A	8.82	A
USGS	13344500	2018-12-14	110	A	8.79	A
USGS	13344500	2018-12-15	109	A	8.79	A
USGS	13344500	2018-12-16	108	A	8.79	A
USGS	13344500	2018-12-17	112	A	8.81	A
USGS	13344500	2018-12-18	131	A	8.89	A
USGS	13344500	2018-12-19	182	A	9.10	A
USGS	13344500	2018-12-20	160	A	9.02	A
USGS	13344500	2018-12-21	157	A	9.01	A
USGS	13344500	2018-12-22	150	A	8.98	A
USGS	13344500	2018-12-23	145	A	8.96	A
USGS	13344500	2018-12-24	151	A	8.98	A
USGS	13344500	2018-12-25	143	A	8.95	A
USGS	13344500	2018-12-26	137	A	8.92	A
USGS	13344500	2018-12-27	133	A	8.91	A
USGS	13344500	2018-12-28	130	A	8.89	A
USGS	13344500	2018-12-29	132	A	8.90	A
USGS	13344500	2018-12-30	139	A	8.93	A
USGS	13344500	2018-12-31	152	A	8.99	A
USGS	13344500	2019-01-01	149	A	8.98	A
USGS	13344500	2019-01-02	148	A	8.97	A
USGS	13344500	2019-01-03	145	A	8.96	A
USGS	13344500	2019-01-04	142	A	8.95	A
USGS	13344500	2019-01-05	138	A	8.93	A
USGS	13344500	2019-01-06	134	A	8.91	A
USGS	13344500	2019-01-07	132	A	8.90	A
USGS	13344500	2019-01-08	127	A	8.88	A
USGS	13344500	2019-01-09	127	A	8.89	A
USGS	13344500	2019-01-10	126	A	8.88	A
USGS	13344500	2019-01-11	128	A	8.89	A
USGS	13344500	2019-01-12	128	A	8.89	A
USGS	13344500	2019-01-13	128	A	8.89	A
USGS	13344500	2019-01-14	126	A	8.88	A
USGS	13344500	2019-01-15	125	A	8.88	A
USGS	13344500	2019-01-16	123	A	8.87	A
USGS	13344500	2019-01-17	124	A	8.87	A
USGS	13344500	2019-01-18	131	A	8.91	A
USGS	13344500	2019-01-19	131	A	8.91	A
USGS	13344500	2019-01-20	143	A	8.96	A
USGS	13344500	2019-01-21	148	A	8.99	A
USGS	13344500	2019-01-22	145	A	8.97	A
USGS	13344500	2019-01-23	167	A	9.06	A
USGS	13344500	2019-01-24	186	A	9.13	A
USGS	13344500	2019-01-25	197	A	9.17	A
USGS	13344500	2019-01-26	193	A	9.16	A
USGS	13344500	2019-01-27	187	A	9.14	A
USGS	13344500	2019-01-28	179	A	9.11	A
USGS	13344500	2019-01-29	170	A	9.08	A
USGS	13344500	2019-01-30	164	A	9.05	A
USGS	13344500	2019-01-31	157	A	9.03	A
USGS	13344500	2019-02-01	149	A	8.99	A
USGS	13344500	2019-02-02	148	A	8.99	A
USGS	13344500	2019-02-03	160	A	9.04	A
USGS	13344500	2019-02-04	172	A	9.08	A
USGS	13344500	2019-02-05	168	A	9.07	A
USGS	13344500	2019-02-06	161	A	9.04	A
USGS	13344500	2019-02-07	134	A:e	8.96	A
USGS	13344500	2019-02-08	152	A	9.01	A
USGS	13344500	2019-02-09	151	A	9.01	A
USGS	13344500	2019-02-10	147	A	8.99	A
USGS	13344500	2019-02-11	146	A	8.98	A
USGS	13344500	2019-02-12	142	A	8.96	A
USGS	13344500	2019-02-13	146	A	8.98	A
USGS	13344500	2019-02-14	141	A	8.96	A
USGS	13344500	2019-02-15	142	A	8.96	A
USGS	13344500	2019-02-16	140	A	8.96	A
USGS	13344500	2019-02-17	137	A	8.94	A
USGS	13344500	2019-02-18	134	A	8.93	A
USGS	13344500	2019-02-19	131	A	8.92	A
USGS	13344500	2019-02-20	135	A	8.93	A
USGS	13344500	2019-02-21	131	A	8.92	A
USGS	13344500	2019-02-22	126	A	8.89	A
USGS	13344500	2019-02-23	127	A	8.90	A
USGS	13344500	2019-02-24	127	A	8.90	A
USGS	13344500	2019-02-25	127	A	8.90	A
USGS	13344500	2019-02-26	125	A	8.89	A
USGS	13344500	2019-02-27	124	A	8.88	A
USGS	13344500	2019-02-28	124	A	8.88	A
USGS	13344500	2019-03-01	116	A:e	8.87	A
USGS	13344500	2019-03-02	113	A:e	8.87	A
USGS	13344500	2019-03-03	110	A:e	8.86	A
USGS	13344500	2019-03-04	104	A:e	8.84	A
USGS	13344500	2019-03-05	104	A:e	8.84	A
USGS	13344500	2019-03-06	110	A:e	8.88	A
USGS	13344500	2019-03-07	125	A:e	8.89	A
USGS	13344500	2019-03-08	124	A	8.88	A
USGS	13344500	2019-03-09	124	A	8.88	A
USGS	13344500	2019-03-10	124	A	8.88	A
USGS	13344500	2019-03-11	127	A	8.90	A
USGS	13344500	2019-03-12	137	A	8.94	A
USGS	13344500	2019-03-13	148	A	8.99	A
USGS	13344500	2019-03-14	150	A	9.00	A
USGS	13344500	2019-03-15	155	A	9.02	A
USGS	13344500	2019-03-16	167	A	9.07	A
USGS	13344500	2019-03-17	178	A	9.11	A
USGS	13344500	2019-03-18	195	A	9.17	A
USGS	13344500	2019-03-19	215	A	9.24	A
USGS	13344500	2019-03-20	240	A	9.33	A
USGS	13344500	2019-03-21	269	A	9.43	A
USGS	13344500	2019-03-22	290	A	9.50	A
USGS	13344500	2019-03-23	303	A	9.54	A
USGS	13344500	2019-03-24	316	A	9.58	A
USGS	13344500	2019-03-25	324	A	9.61	A
USGS	13344500	2019-03-26	316	A	9.58	A
USGS	13344500	2019-03-27	311	A	9.57	A
USGS	13344500	2019-03-28	304	A	9.54	A
USGS	13344500	2019-03-29	294	A	9.51	A
USGS	13344500	2019-03-30	283	A	9.47	A
USGS	13344500	2019-03-31	271	A	9.43	A
USGS	13344500	2019-04-01	260	A	9.40	A
USGS	13344500	2019-04-02	254	A	9.38	A
USGS	13344500	2019-04-03	256	A	9.38	A
USGS	13344500	2019-04-04	268	A	9.42	A
USGS	13344500	2019-04-05	291	A	9.50	A
USGS	13344500	2019-04-06	312	A	9.57	A
USGS	13344500	2019-04-07	329	A	9.63	A
USGS	13344500	2019-04-08	549	A	10.31	A
USGS	13344500	2019-04-09	811	A	11.03	A
USGS	13344500	2019-04-10	930	A	11.32	A
USGS	13344500	2019-04-11	820	A	11.05	A
USGS	13344500	2019-04-12	722	A	10.80	A
USGS	13344500	2019-04-13	698	A	10.73	A
USGS	13344500	2019-04-14	651	A	10.60	A
USGS	13344500	2019-04-15	572	A	10.38	A
USGS	13344500	2019-04-16	504	A	10.18	A
USGS	13344500	2019-04-17	451	A	10.02	A
USGS	13344500	2019-04-18	412	A	9.90	A
USGS	13344500	2019-04-19	409	A	9.89	A
USGS	13344500	2019-04-20	523	A	10.24	A
USGS	13344500	2019-04-21	624	A	10.53	A
USGS	13344500	2019-04-22	565	A	10.36	A
USGS	13344500	2019-04-23	513	A	10.21	A
USGS	13344500	2019-04-24	535	A	10.28	A
USGS	13344500	2019-04-25	536	A	10.28	A
USGS	13344500	2019-04-26	491	A	10.15	A
USGS	13344500	2019-04-27	445	A	10.00	A
USGS	13344500	2019-04-28	408	A	9.89	A
USGS	13344500	2019-04-29	370	A	9.76	A
USGS	13344500	2019-04-30	341	A	9.67	A
USGS	13344500	2019-05-01	315	A	9.58	A
USGS	13344500	2019-05-02	296	A	9.51	A
USGS	13344500	2019-05-03	282	A	9.47	A
USGS	13344500	2019-05-04	277	A	9.45	A
USGS	13344500	2019-05-05	284	A	9.48	A
USGS	13344500	2019-05-06	298	A	9.52	A
USGS	13344500	2019-05-07	307	A	9.55	A
USGS	13344500	2019-05-08	318	A	9.59	A
USGS	13344500	2019-05-09	321	A	9.60	A
USGS	13344500	2019-05-10	317	A	9.59	A
USGS	13344500	2019-05-11	314	A	9.58	A
USGS	13344500	2019-05-12	321	A	9.60	A
USGS	13344500	2019-05-13	330	A	9.63	A
USGS	13344500	2019-05-14	326	A	9.62	A
USGS	13344500	2019-05-15	321	A	9.60	A
USGS	13344500	2019-05-16	326	A	9.62	A
USGS	13344500	2019-05-17	337	A	9.66	A
USGS	13344500	2019-05-18	327	A	9.62	A
USGS	13344500	2019-05-19	309	A	9.56	A
USGS	13344500	2019-05-20	300	A	9.53	A
USGS	13344500	2019-05-21	288	A	9.49	A
USGS	13344500	2019-05-22	277	A	9.45	A
USGS	13344500	2019-05-23	258	A	9.39	A
USGS	13344500	2019-05-24	252	A	9.37	A
USGS	13344500	2019-05-25	251	A	9.37	A
USGS	13344500	2019-05-26	252	A	9.37	A
USGS	13344500	2019-05-27	254	A	9.38	A
USGS	13344500	2019-05-28	244	A	9.34	A
USGS	13344500	2019-05-29	234	A	9.31	A
USGS	13344500	2019-05-30	242	A	9.33	A
USGS	13344500	2019-05-31	249	A	9.36	A
USGS	13344500	2019-06-01	233	A	9.31	A
USGS	13344500	2019-06-02	234	A	9.31	A
USGS	13344500	2019-06-03	217	A	9.25	A
USGS	13344500	2019-06-04	202	A	9.20	A
USGS	13344500	2019-06-05	189	A	9.15	A
USGS	13344500	2019-06-06	185	A	9.14	A
USGS	13344500	2019-06-07	179	A	9.11	A
USGS	13344500	2019-06-08	167	A	9.07	A
USGS	13344500	2019-06-09	157	A	9.03	A
USGS	13344500	2019-06-10	146	A	8.98	A
USGS	13344500	2019-06-11	140	A	8.95	A
USGS	13344500	2019-06-12	135	A	8.93	A
USGS	13344500	2019-06-13	129	A	8.91	A
USGS	13344500	2019-06-14	123	A	8.88	A
USGS	13344500	2019-06-15	119	A	8.86	A
USGS	13344500	2019-06-16	117	A	8.85	A
USGS	13344500	2019-06-17	116	A	8.85	A
USGS	13344500	2019-06-18	111	A	8.82	A
USGS	13344500	2019-06-19	105	A	8.79	A
USGS	13344500	2019-06-20	109	A	8.81	A
USGS	13344500	2019-06-21	117	A	8.85	A
USGS	13344500	2019-06-22	114	A	8.84	A
USGS	13344500	2019-06-23	106	A	8.80	A
USGS	13344500	2019-06-24	103	A	8.79	A
USGS	13344500	2019-06-25	100	A	8.77	A
USGS	13344500	2019-06-26	100	A	8.77	A
USGS	13344500	2019-06-27	115	A	8.84	A
USGS	13344500	2019-06-28	112	A	8.83	A
USGS	13344500	2019-06-29	104	A	8.79	A
USGS	13344500	2019-06-30	99.3	A	8.77	A
USGS	13344500	2019-07-01	94.0	A	8.74	A
USGS	13344500	2019-07-02	92.2	A	8.73	A
USGS	13344500	2019-07-03	91.5	A	8.73	A
USGS	13344500	2019-07-04	90.1	A	8.72	A
USGS	13344500	2019-07-05	86.1	A	8.70	A
USGS	13344500	2019-07-06	89.7	A	8.72	A
USGS	13344500	2019-07-07	88.2	A	8.71	A
USGS	13344500	2019-07-08	86.9	A	8.70	A
USGS	13344500	2019-07-09	85.9	A	8.70	A
USGS	13344500	2019-07-10	85.6	A	8.70	A
USGS	13344500	2019-07-11	85.0	A	8.69	A
USGS	13344500	2019-07-12	81.0	A	8.67	A
USGS	13344500	2019-07-13	76.4	A	8.65	A
USGS	13344500	2019-07-14	74.1	A	8.64	A
USGS	13344500	2019-07-15	76.1	A	8.65	A
USGS	13344500	2019-07-16	74.6	A	8.64	A
USGS	13344500	2019-07-17	74.1	A	8.64	A
USGS	13344500	2019-07-18	72.9	A	8.63	A
USGS	13344500	2019-07-19	72.9	A	8.63	A
USGS	13344500	2019-07-20	74.4	A	8.64	A
USGS	13344500	2019-07-21	72.3	A	8.63	A
USGS	13344500	2019-07-22	67.6	A	8.60	A
USGS	13344500	2019-07-23	63.7	A	8.58	A
USGS	13344500	2019-07-24	61.4	A	8.56	A
USGS	13344500	2019-07-25	62.8	A	8.57	A
USGS	13344500	2019-07-26	61.0	A	8.56	A
USGS	13344500	2019-07-27	58.9	A	8.55	A
USGS	13344500	2019-07-28	56.8	A	8.54	A
USGS	13344500	2019-07-29	59.4	A	8.55	A
USGS	13344500	2019-07-30	57.0	A	8.54	A
USGS	13344500	2019-07-31	54.7	A	8.53	A
USGS	13344500	2019-08-01	53.2	A	8.52	A
USGS	13344500	2019-08-02	50.9	A	8.50	A
USGS	13344500	2019-08-03	50.3	A	8.50	A
USGS	13344500	2019-08-04	54.9	A	8.53	A
USGS	13344500	2019-08-05	53.6	A	8.52	A
USGS	13344500	2019-08-06	50.2	A	8.50	A
USGS	13344500	2019-08-07	48.7	A	8.49	A
USGS	13344500	2019-08-08	49.2	A	8.49	A
USGS	13344500	2019-08-09	55.5	A	8.53	A
USGS	13344500	2019-08-10	62.9	A	8.57	A
USGS	13344500	2019-08-11	87.2	A	8.70	A
USGS	13344500	2019-08-12	74.8	A	8.64	A
USGS	13344500	2019-08-13	68.5	A	8.60	A
USGS	13344500	2019-08-14	64.8	A	8.58	A
USGS	13344500	2019-08-15	62.3	A	8.57	A
USGS	13344500	2019-08-16	60.4	A	8.56	A
USGS	13344500	2019-08-17	60.9	A	8.56	A
USGS	13344500	2019-08-18	63.8	A	8.58	A
USGS	13344500	2019-08-19	61.0	A	8.56	A
USGS	13344500	2019-08-20	61.1	A	8.56	A
USGS	13344500	2019-08-21	57.7	A	8.54	A
USGS	13344500	2019-08-22	61.3	A	8.56	A
USGS	13344500	2019-08-23	60.5	A	8.56	A
USGS	13344500	2019-08-24	59.0	A	8.55	A
USGS	13344500	2019-08-25	57.3	A	8.54	A
USGS	13344500	2019-08-26	59.5	A	8.55	A
USGS	13344500	2019-08-27	59.1	A	8.55	A
USGS	13344500	2019-08-28	57.6	A	8.54	A
USGS	13344500	2019-08-29	59.7	A	8.55	A
USGS	13344500	2019-08-30	66.7	A	8.59	A
USGS	13344500	2019-08-31	61.6	A	8.57	A
USGS	13344500	2019-09-01	59.6	A	8.55	A
USGS	13344500	2019-09-02	58.8	A	8.55	A
USGS	13344500	2019-09-03	59.6	A	8.55	A
USGS	13344500	2019-09-04	57.6	A	8.54	A
USGS	13344500	2019-09-05	59.2	A	8.55	A
USGS	13344500	2019-09-06	61.0	A	8.56	A
USGS	13344500	2019-09-07	63.0	A	8.57	A
USGS	13344500	2019-09-08	66.9	A	8.60	A
USGS	13344500	2019-09-09	81.9	A	8.68	A
USGS	13344500	2019-09-10	76.8	A	8.65	A
USGS	13344500	2019-09-11	78.1	A	8.66	A
USGS	13344500	2019-09-12	73.4	A	8.63	A
USGS	13344500	2019-09-13	68.9	A	8.61	A
USGS	13344500	2019-09-14	68.4	A	8.60	A
USGS	13344500	2019-09-15	68.9	A	8.61	A
USGS	13344500	2019-09-16	72.1	A	8.62	A
USGS	13344500	2019-09-17	76.1	A	8.65	A
USGS	13344500	2019-09-18	73.0	A	8.63	A
USGS	13344500	2019-09-19	80.1	A	8.67	A
USGS	13344500	2019-09-20	78.2	A	8.66	A
USGS	13344500	2019-09-21	78.6	A	8.66	A
USGS	13344500	2019-09-22	79.0	A	8.66	A
USGS	13344500	2019-09-23	80.0	A	8.67	A
USGS	13344500	2019-09-24	77.8	A	8.66	A
USGS	13344500	2019-09-25	75.9	A	8.65	A
USGS	13344500	2019-09-26	74.7	A	8.64	A
USGS	13344500	2019-09-27	76.8	A	8.65	A
USGS	13344500	2019-09-28	80.4	A	8.67	A
USGS	13344500	2019-09-29	90.9	A	8.72	A
USGS	13344500	2019-09-30	92.3	A	8.73	A
USGS	13344500	2019-10-01	92.5	A	8.73	A
USGS	13344500	2019-10-02	91.0	A	8.72	A
USGS	13344500	2019-10-03	88.3	A	8.71	A
USGS	13344500	2019-10-04	87.9	A	8.71	A
USGS	13344500	2019-10-05	85.6	A	8.70	A
USGS	13344500	2019-10-06	85.5	A	8.70	A
USGS	13344500	2019-10-07	85.2	A	8.69	A
USGS	13344500	2019-10-08	85.1	A	8.69	A
USGS	13344500	2019-10-09	103	A	8.79	A
USGS	13344500	2019-10-10	98.4	A	8.76	A
USGS	13344500	2019-10-11	95.5	A	8.75	A
USGS	13344500	2019-10-12	94.4	A	8.74	A
USGS	13344500	2019-10-13	93.8	A	8.74	A
USGS	13344500	2019-10-14	93.7	A	8.74	A
USGS	13344500	2019-10-15	93.6	A	8.74	A
USGS	13344500	2019-10-16	91.8	A	8.73	A
USGS	13344500	2019-10-17	92.0	A	8.73	A
USGS	13344500	2019-10-18	93.0	A	8.73	A
USGS	13344500	2019-10-19	101	A	8.77	A
USGS	13344500	2019-10-20	142	A	8.97	A
USGS	13344500	2019-10-21	119	A	8.86	A
USGS	13344500	2019-10-22	122	A	8.87	A
USGS	13344500	2019-10-23	131	A	8.92	A
USGS	13344500	2019-10-24	118	A	8.85	A
USGS	13344500	2019-10-25	110	A	8.82	A
USGS	13344500	2019-10-26	107	A	8.80	A
USGS	13344500	2019-10-27	108	A	8.81	A
USGS	13344500	2019-10-28	104	A	8.79	A
