"","event_type_name","event_site_name","start_antenna_id","end_antenna_id","start_ant_group","end_ant_group","ant_config","non_ascent"
"708","Observation","USI - Upper Salmon River at rkm 460","A1","A1","ARRAY","ARRAY",100,NA
"709","Observation","USE - Upper Salmon River at rkm 437","B6","B6","ARRAY","ARRAY",100,NA
"710","Observation","IR1 - Lower Imnaha River ISA @ km 7","B2","B2","STREAM CENTER LEFT","STREAM CENTER LEFT",100,NA
"711","Observation","IR2 - Lower Imnaha River ISA @ km 10","A2","A2","STREAM CENTER LEFT","STREAM CENTER LEFT",100,NA
"712","Observation","WR1 - Wallowa River at river km 14","A3","A3","Left Center","Left Center",100,NA
"713","Observation","WR2 - Wallowa River at rkm 32","05","05","Downstream Array","Downstream Array",100,NA
"714","Observation","MR1 - Minam River at river km 0.5","0A","01","Downstream Array","Upstream Array",100,NA
"715","Observation","WSH - Warm Springs Hatchery","01","02","ADULT FISHWAY","ADULT FISHWAY",120,NA
"716","Observation","HRM - Hood River Mouth","05","05","Upstream Array","Upstream Array",130,NA
"717","Observation","EFD - East Fork Diversion Fishway","01","01","Upstream Antenna","Upstream Antenna",100,NA
"718","Observation","FID - Farmer's Diversion, Hood River","01","01","Single Antenna","Single Antenna",100,NA
"719","Observation","TWX - Estuary Towed Array (Exp.)","C1","C5","MATRIX TRAWL [CURRENT]","MATRIX TRAWL [CURRENT]",210,NA
"720","Observation","BSC - Big Sheep Creek ISA at km 6","A4","A2","DOWNSTREAM RIGHT","UPSTREAM RIGHT",100,NA
"721","Observation","B2J - Bonneville PH2 Juvenile","01","04","FULL FLOW BYPASS","FULL FLOW BYPASS",150,NA
"722","Observation","IR3 - Upper Imnaha River ISA @ km 41","C5","C3","DOWNSTREAM ARRAY","UPSTREAM ARRAY",100,NA
"723","Observation","IR4 - Imnaha Weir Downstream Array","04","04","Downstream Array","Downstream Array",100,NA
"724","Observation","IR5 - Imnaha Weir Upstream Array","05","01","Downstream Array","Upstream Array",100,NA
"725","Observation","CML - Chewuch River Middle Lower","01","01","Single Array","Single Array",100,NA
"726","Observation","CMU - Chewuch River Middle Upper","04","04","Single Array","Single Array",100,NA
"727","Observation","AFC - No./So. Fk Asotin Cr. Jct. ISA","06","01","Mainstem Asotin Creek Array","North Fork Asotin Creek Array",110,NA
"728","Observation","WWB - Walla Walla River Barge Array","B6","B1","Downstream Barge","Downstream Barge",110,NA
"729","Observation","COP - Lower Coppei Instream Array","02","01","Downstream Array","Upstream Array",110,NA
"730","Observation","PAT - Pattit Creek Instream Site","02","01","Downstream Array","Upstream Array",100,NA
"731","Observation","TMF - Three Mile Falls Dam Combined","02","01","Weir 5","Counting Window",130,NA
"732","Observation","UMW - Umatilla R Recycled Water Fac","03","03","Streamwidth array","Streamwidth array",100,NA
"733","Observation","FDC - Feed Canal","01","01","Bypass Outfall","Bypass Outfall",110,NA
"734","Observation","LLR - Lower Lemhi River","04","01","DOWNSTREAM ARRAY","UPSTREAM ARRAY",120,NA
"735","Observation","EVL - Eagle Valley Ranch - Lower","06","01","Downstream Array","Upstream Array",100,NA
"736","Observation","EVU - Eagle Valley Ranch - Upper","06","02","Downstream Array","Upstream Array",100,NA
"737","Observation","LFF - Lyle Falls Fishway","A1","F2","WET LAB TANK 1","Exit to Channel",110,NA
"738","Observation","TAY - Big Creek at Taylor Ranch","06","06","Upstream Array","Upstream Array",110,NA
"739","Observation","VC2 - Valley Creek, Downstream Site","B4","B4","DOWNSTREAM 3-ANTENNA ARRAY","DOWNSTREAM 3-ANTENNA ARRAY",130,NA
"740","Observation","MAR - Marsh Cr at Lola Cr Campground","05","02","Downstream Array","Upstream Array",100,NA
"741","Observation","SC3 - South Fork Clearwater Site 3","01","01","Single Array","Single Array",100,NA
"742","Observation","MEM - Eightmile Acclimation Pond","B2","B2","Outlet to River","Outlet to River",100,NA
"743","Observation","FST - Foster Creek","01","01","Single Antenna","Single Antenna",110,NA
"744","Observation","ANT - Antoine Creek Instream Array","13","13","Downstream Antenna","Downstream Antenna",110,NA
"745","Observation","BPC - Bonaparte Creek Instream Array","C3","C1","Three Antenna Series","Three Antenna Series",100,NA
"746","Observation","BVC - Beaver Creek, Methow River","B3","B1","Downstream Antenna","Upstream Antenna",110,NA
"747","Observation","ICB - Ice Harbor Bypass","A1","A4","FULL FLOW BYPASS","FULL FLOW BYPASS",110,NA
"748","Observation","JOC - Joseph Creek ISA @ km 3","02","02","Upstream Array","Upstream Array",120,NA
"749","Observation","ENL - Lower Entiat River","06","02","Downstream Array","Upstream Array",110,NA
"750","Observation","RCT - Roaring Creek Temporary Array","01","01","Upstream Antenna","Upstream Antenna",110,NA
"751","Observation","UGR - Upper Grande Ronde at rkm 155","A6","A6","SINGLE ARRAY","SINGLE ARRAY",100,NA
"752","Observation","UGS - Upper Grande Ronde Starkey","E7","E3","Downstream Array","Upstream Array",100,NA
"753","Observation","ENA - Upper Entiat River at rkm 17.1","44","41","DOWNSTREAM ANTENNA ARRAY","UPSTREAM ANTENNA ARRAY",100,NA
"754","Observation","MAD - Mad River, Entiat River Basin","36","34","LOWER IN-STREAM ARRAY","MIDDLE IN-STREAM ARRAY",100,NA
"755","Observation","LRU - Lochsa River Upper Site","A2","A2","Instream Array","Instream Array",100,NA
"756","Observation","LRL - Lower Lochsa River Array Site","BA","BA","Instream Array","Instream Array",100,NA
"757","Observation","MVF - Moving Falls Fish Ladder","02","01","Downstream Antenna","Upstream Antenna",110,NA
"758","Observation","158 - Fifteenmile Ck at Eightmile Ck","D5","D4","Middle Fifteenmile Ck","Upstream Fifteenmile Ck",100,NA
"759","Observation","15D - Fifteenmile Ck at Dry Ck","C1","C1","Upstream Fifteenmile Ck","Upstream Fifteenmile Ck",100,NA
"760","Observation","DBH - Buck Hollow Ck Deschutes Trib","96","96","Downstream","Downstream",100,NA
"761","Observation","15R - Fifteenmile Ck at Ramsey Ck","E5","E1","Downstream Fifteenmile Ck","Upstream Ramsey Ck",100,NA
"762","Observation","DBO - Bakeoven Ck Deschutes Trib","A6","A6","Downstream","Downstream",100,NA
"763","Observation","MTD - Mill Creek at The Dalles","B1","B1","Upstream Array","Upstream Array",100,NA
"764","Observation","85M - Eightmile Ck at Fivemile Ck","F5","F6","Middle Eightmile Ck","Downstream Eightmile Ck",100,NA
"765","Observation","STL - Sawtooth Hatchery Adult Trap","A2","A4","KEYWAY 3 - OVERFLOW","KEYWAY 1 - OVERFLOW",100,NA
"766","Observation","YFK - Yankee Fork Salmon River","A4","A1","DOWNSTREAM ARRAY","UPSTREAM ARRAY",100,NA
"767","Observation","CZY - Crazyman Creek at 0.6 km","A3","A1","Downstream Array","Upstream Array",100,NA
"768","Observation","IML - Imnaha River Weir Adult Ladder","F2","F1","Bottom Ladder Antenna","Top Ladder Antenna",110,NA
"769","Observation","CEY - Cearley Creek Side Channel","03","03","Downstream Array","Downstream Array",100,NA
"770","Observation","COC - Cow Creek ISA @ stream mouth","A2","A1","DOWNSTREAM ANTENNA","UPSTREAM ANTENNA",100,NA
"771","Observation","LMJ - Lower Monumental Dam Juvenile","01","F2","FULL FLOW BYPASS","ADULT FISH RETURN",150,NA
"772","Observation","CHL - Lower Chiwawa River","85","82","LOWER IN-STREAM ARRAY","UPPER IN-STREAM ARRAY",100,NA
"773","Observation","CHU - Upper Chiwawa River","95","95","LOWER IN-STREAM ARRAY","LOWER IN-STREAM ARRAY",100,NA
"774","Observation","CRC - Carmen Creek, Salmon R. Basin","04","04","Middle Array","Middle Array",100,NA
"775","Observation","RCJ - Rock Creek John Day Basin","01","02","Upstream Array","Downstream Array",100,NA
"776","Observation","BHC - Bohannon Creek Lemhi R Basin","03","03","Downstream Array","Downstream Array",110,NA
"777","Observation","RCL - Rock Creek (WA) at rkm 5","A1","A1","UPPER IN-STREAM ARRAY","UPPER IN-STREAM ARRAY",100,NA
"778","Observation","RCS - Rock Creek (WA) at rkm 14","B2","B2","UPPER IN-STREAM ARRAY","UPPER IN-STREAM ARRAY",100,NA
"779","Observation","MWC - Maxwell Canal","A2","B2","HEADGATE","DIVERSION SCREEN",120,NA
"780","Observation","FDD - Feed Diversion Dam","B3","B3","ADULT LADDER RIGHT, FACING D/S","ADULT LADDER RIGHT, FACING D/S",100,NA
"781","Observation","JDM - Upper John Day River Array","05","04","Downstream Array","Downstream Array",120,NA
"782","Observation","UMF - Umatilla R below Feed Dam","03","03","Streamwidth array","Streamwidth array",100,NA
"783","Observation","SJ2 - SF John Day (Murderer's)","D3","D3","Downstream SF John Day","Downstream SF John Day",100,NA
"784","Observation","ROZ - Roza Diversion Dam (Combined)","03","01","DOWNSTREAM WEIR","UPSTREAM WEIR",110,NA
"785","Observation","TAN - Taneum Creek Instream","03","02","Downstream Antenna","Middle Antenna",150,NA
"786","Observation","SSJ - SUNNYSIDE JUVENILE","03","04","Trash Rack Bays","Bypass Entrance",110,NA
"787","Observation","SJ1 - SF John Day (Mid)","E4","E4","Downstream","Downstream",100,NA
"788","Observation","MDR - McDonald Road Bridge","01","01","Single Array","Single Array",100,NA
"789","Observation","LNR - Lower Naches River","03","03","Single Array","Single Array",100,NA
"790","Observation","MCL - Lower Mission Creek Instream","B4","B1","DOWNSTREAM ARRAY","UPSTREAM ARRAY",100,NA
"791","Observation","SAT - Lower Satus Creek","11","11","Upstream","Upstream",100,NA
"792","Observation","RSH - Ringold Springs Hatch. Outfall","03","01","Downstream Array","Upstream Array",100,NA
"793","Observation","CLC - Clear Creek near Kooskia NFH","02","02","Clear Creek Array","Clear Creek Array",100,NA
"794","Observation","SWC - Swale Creek Array","05","01","Downstream Array","Upstream Array",100,NA
"795","Observation","MCD - Mill Creek Diversion Project","A2","A3","DIVISION WORKS FISH LADDER","DIVISION WORKS SPILLWAY BASIN",170,NA
"796","Observation","YHC - Yellowhawk Creek","A1","A1","INSTREAM ANTENNA AT HEADGATE","INSTREAM ANTENNA AT HEADGATE",110,NA
"797","Observation","SFG - SF Salmon at Guard Station Br.","A4","A4","IN-STREAM ARRAY","IN-STREAM ARRAY",100,NA
"798","Observation","ZEN - Secesh River at Zena Cr. Ranch","B4","B4","LOWER IN-STREAM ARRAY","LOWER IN-STREAM ARRAY",110,NA
"799","Observation","ESS - EFSF Salmon River at Parks Cr.","B1","A3","LOWER IN-STREAM ARRAY","UPPER IN-STREAM ARRAY",100,NA
"800","Observation","KRS - SF Salmon River at Krassel Cr.","A2","A2","Upstream Array","Upstream Array",120,NA
"801","Observation","KHS - Big Bear Cr. @ Kendrick HS","04","04","Upstream Array","Upstream Array",140,NA
"802","Observation","WEN - Wenaha River Mouth","03","03","Upstream Array","Upstream Array",100,NA
"803","Observation","HYC - Hayden Creek In-stream Array","A6","A1","DOWNSTREAM ARRAY","UPSTREAM ARRAY",120,NA
"804","Observation","BR0 - Bridge Creek Gauge","B2","B2","Downstream","Downstream",100,NA
"805","Observation","BR1 - Bridge Creek Kiosk","F2","F1","Downstream","Upstream",100,NA
"806","Observation","ENM - Middle Entiat River","51","51","UPPER IN-STREAM ARRAY","UPPER IN-STREAM ARRAY",100,NA
"807","Observation","KEN - Kenney Creek In-stream Arrays","02","02","Downstream Antenna","Downstream Antenna",120,NA
"808","Observation","AH1 - Ahtanum at Lasalle HS","02","01","Downstream Antenna","Upstream Antenna",100,NA
"809","Observation","NBA - Nursery Bridge Adult","02","01","EAST [NEW] LADDER","EAST [NEW] LADDER",160,NA
"810","Observation","WW1 - Harris Bridge S F Walla Walla","01","02","LEFT","RIGHT",140,NA
"811","Observation","RFL - Redfish Lake Creek","02","03","Instream Array","Instream Array",100,NA
"812","Observation","BBA - Big Bear Creek Array","02","02","Single Span","Single Span",100,NA
"813","Observation","ENS - Upper Entiat River at rkm 35.7","66","62","DOWNSTREAM ARRAY","UPSTREAM ARRAY",100,NA
"814","Observation","ENF - Upper Entiat River at rkm 40.6","81","81","UPSTREAM ARRAY","UPSTREAM ARRAY",100,NA
"815","Observation","TR1 - Lower Trout Cr - Deschutes","01","01","Upstream Array","Upstream Array",100,NA
"816","Observation","CCA - Lower Charley Creek ISA","05","03","Downstream Antenna","Upstream Antenna",130,NA
"817","Observation","LKR - Little Klickitat River Array","04","03","Downstream Array","Downstream Array",100,NA
"818","Observation","PCA - Panther Creek Array","05","03","Downstream Array","Upstream Array",100,NA
"819","Observation","NFS - North Fork Salmon River","02","02","Upstream Array","Upstream Array",100,NA
"820","Observation","CCW - Catherine Creek Ladder/Weir","C2","C2","Bottom Ladder Antenna","Bottom Ladder Antenna",100,NA
"821","Observation","S2I - Lemhi Sub-reach 2 SC Inlet","01","01","Single Antenna","Single Antenna",100,NA
"822","Observation","S2O - Lemhi Sub-reach 2 SC Outlet","01","01","Single Antenna","Single Antenna",100,NA
"823","Observation","WPC - Wimpey Creek, Lemhi R. Basin","02","02","Downstream Antenna","Downstream Antenna",110,NA
"824","Observation","TOP - Lower Toppenish Creek","25","22","Downstream","Upstream",100,NA
"825","Observation","TP2 - Toppenish Creek at Simcoe Ck","03","01","Downstream Array","Upstream Array",100,NA
"826","Observation","GCM - Grouse Creek Mouth","02","01","Downstream Antenna","Upstream Antenna",100,NA
"827","Observation","SM1 - Simcoe Creek at Stephensen Rd","02","01","Downstream Antenna","Upstream Antenna",100,NA
"828","Observation","LMT - Lower Mainstem Teanaway River","01","01","Upstream Array","Upstream Array",110,NA
"829","Observation","VC1 - Valley Creek, Upstream Site","A2","A2","UPSTREAM ARRAY","UPSTREAM ARRAY",120,NA
"830","Observation","SND - Sandtrap Acclimation Site","02","02","Middle Antenna","Middle Antenna",100,NA
"831","Observation","SHK - Shitike Creek PIT Array","02","02","PIT Tag Array","PIT Tag Array",100,NA
"832","Observation","CHP - Chiwawa Acc. Pond","02","02","Outlet Pipe","Outlet Pipe",120,NA
"833","Observation","CHM - Chumstick Creek","F3","F1","DOWNSTREAM ANTENNA","UPSTREAM ANTENNA",100,NA
"834","Observation","WTL - White River, Wenatchee Basin","06","06","UPPER IN-STREAM ARRAY","UPPER IN-STREAM ARRAY",120,NA
"835","Observation","CCU - Catherine Creek at Union","03","01","Downstream Array","Upstream Array",100,NA
"836","Observation","PRH - Priest Rapids Hatchery Outfall","F6","F1","OUTFALL CHANNEL","OUTFALL CHANNEL",110,NA
"837","Observation","SWK - Lower Swauk Creek","01","04","Upstream Series","Downstream Series",130,NA
"838","Observation","EPR - East Fork Potlatch Array","01","01","Upstream Antenna","Upstream Antenna",100,NA
"839","Observation","LRW - Lemhi River Weir","A6","A3","DOWNSTREAM ARRAY","UPSTREAM ARRAY",110,NA
"840","Observation","LBS - Big Springs Creek","02","02","Downstream Antenna","Downstream Antenna",120,NA
"841","Observation","CMP - Camp Creek at rkm 2 - Imnaha","C4","C2","Downstream Array","Upstream Array",100,NA
"842","Observation","PEL - Pelton Dam Ladder - Deschutes","04","04","Adult Weir","Adult Weir",110,NA
"843","Observation","SA1 - Salmon Creek Instream Array","03","03","Downstream Array","Downstream Array",130,NA
"844","Observation","LMC - Lower Manastash Creek","01","01","Upstream Array","Upstream Array",110,NA
"845","Observation","UMC - Upper Manastash Creek","01","02","Upstream Array","Downstream Array",100,NA
"846","Observation","JDC - Cottonwood Creek, NF John Day","02","01","Downstream Antenna","Upstream Antenna",100,NA
"847","Observation","TON - Tonasket Creek","A1","A1","Single Antenna","Single Antenna",100,NA
"848","Observation","KLR - Klickitat Riv. Floating Array","04","04","Downstream Array","Downstream Array",100,NA
