"","tag_code","event_site_name","start_time","end_time","event_site_basin_name","event_site_subbasin_name","event_site_latitude","event_site_longitude"
"5230","3D9.1C2D7AD234","McNary Adult Fishways (combined)",2013-09-04 08:23:09,2013-09-04 09:24:11,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"5231","3D9.1C2D7AD234","MCJ - McNary Dam Juvenile",2013-09-12 00:22:47,2013-09-12 00:23:02,"Middle Columbia","Middle Columbia-Lake Wallula",45.932293,-119.2999
"5232","3D9.1C2D7AD234","JD1 - John Day River, McDonald Ferry",2013-11-19 21:50:21,2013-11-19 21:50:21,"John Day","Lower John Day",45.59574,-120.410928
"5233","3D9.1C2D7ADF70","Bonneville Adult Fishways (combined)",2014-07-24 22:31:50,2014-07-25 00:33:53,"Lower Columbia","Lower Columbia-Sandy",45.646047,-121.941241
"5234","3D9.1C2D7ADF70","The Dalles Adult Fishways (combined)",2014-07-27 02:22:37,2014-07-27 02:22:44,"Middle Columbia","Middle Columbia-Hood",45.613918,-121.137422
"5235","3D9.1C2D7ADF70","McNary Adult Fishways (combined)",2014-08-12 02:57:05,2014-08-12 06:04:33,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"5236","3D9.1C2D7ADF70","BR0 - Bridge Creek Gauge",2015-05-04 17:26:36,2015-05-04 19:45:22,"John Day","Lower John Day",44.72723,-120.3022
"5237","3D9.1C2D7ADF70","BR0 - Bridge Creek Gauge",2015-05-07 09:09:05,2015-05-07 10:42:15,"John Day","Lower John Day",44.72723,-120.3022
"5238","3D9.1C2D7ADF70","BR0 - Bridge Creek Gauge",2015-05-19 01:17:31,2015-05-19 01:17:44,"John Day","Lower John Day",44.72723,-120.3022
"5239","3D9.1C2D7EA58F","Bonneville Adult Fishways (combined)",2014-07-13 11:58:25,2014-07-13 12:04:22,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"5240","3D9.1C2D7EA58F","The Dalles Adult Fishways (combined)",2014-07-16 01:37:20,2014-07-16 01:37:26,"Middle Columbia","Middle Columbia-Hood",45.619099,-121.119685
"5241","3D9.1C2D80EB9E","Bonneville Adult Fishways (combined)",2013-08-07 06:54:01,2013-08-07 07:57:08,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"5242","3D9.1C2D80EB9E","The Dalles Adult Fishways (combined)",2013-09-05 06:19:42,2013-09-05 06:19:47,"Middle Columbia","Middle Columbia-Hood",45.619099,-121.119685
"5243","3D9.1C2D80EB9E","McNary Adult Fishways (combined)",2013-09-10 04:38:23,2013-09-10 05:26:56,"Middle Columbia","Middle Columbia-Lake Wallula",45.939935,-119.299824
"5244","3D9.1C2D80EB9E","MCJ - McNary Dam Juvenile",2013-10-21 02:49:39,2013-10-21 02:49:48,"Middle Columbia","Middle Columbia-Lake Wallula",45.932293,-119.2999
"5245","3D9.1C2D80EB9E","McNary Adult Fishways (combined)",2013-11-03 05:15:18,2013-11-03 05:58:47,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"5246","3D9.1C2D80EB9E","McNary Adult Fishways (combined)",2013-11-04 05:59:57,2013-11-04 06:00:09,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"5247","3D9.1C2D810605","Bonneville Adult Fishways (combined)",2013-08-09 06:13:04,2013-08-09 07:01:28,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"5248","3D9.1C2D810605","The Dalles Adult Fishways (combined)",2013-10-01 00:32:47,2013-10-01 00:34:13,"Middle Columbia","Middle Columbia-Hood",45.613918,-121.137422
"5249","3D9.1C2D810605","McNary Adult Fishways (combined)",2013-10-05 01:33:54,2013-10-05 02:25:59,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"5250","3D9.1C2D810605","McNary Adult Fishways (combined)",2013-10-09 23:21:05,2013-10-09 23:38:17,"Middle Columbia","Middle Columbia-Lake Wallula",45.939935,-119.299824
"5251","3D9.1C2D810605","McNary Adult Fishways (combined)",2013-10-19 08:06:23,2013-10-19 08:48:28,"Middle Columbia","Middle Columbia-Lake Wallula",45.939935,-119.299824
"5252","3D9.1C2D810605","ICH - Ice Harbor Dam (Combined)",2013-10-21 08:31:44,2013-10-21 08:33:47,"Lower Snake","Lower Snake",46.249527,-118.879964
"5253","3D9.1C2D810605","BRIDGC - Bridge Creek, John Day River Basin",2014-04-22 11:16:00,2014-04-22 11:16:00,"John Day","Lower John Day",44.592045,-120.20546
"5254","3D9.1C2D810605","BR0 - Bridge Creek Gauge",2014-04-22 15:45:34,2014-04-22 15:47:24,"John Day","Lower John Day",44.72723,-120.3022
"5255","3D9.1C2D810605","BR1 - Bridge Creek Kiosk",2014-05-03 01:37:51,2014-05-03 01:38:16,"John Day","Lower John Day",44.654323,-120.251131
"5256","3D9.1C2D810605","BR2 - Bridge Creek Gable",2014-05-04 09:16:20,2014-05-04 09:17:50,"John Day","Lower John Day",44.59243,-120.2081
"5257","3D9.1C2D810605","BR2 - Bridge Creek Gable",2014-05-05 19:08:17,2014-05-05 21:04:30,"John Day","Lower John Day",44.59243,-120.2081
"5258","3D9.1C2D810605","BR3 - Bridge Creek Ranch",2014-05-08 11:20:57,2014-05-08 11:21:37,"John Day","Lower John Day",44.58517,-120.1837
"5259","3D9.1C2D8130BD","Bonneville Adult Fishways (combined)",2013-07-19 08:48:18,2013-07-19 11:02:12,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"5260","3D9.1C2D8130BD","The Dalles Adult Fishways (combined)",2013-07-21 12:26:11,2013-07-21 12:26:17,"Middle Columbia","Middle Columbia-Hood",45.619099,-121.119685
"5261","3D9.1C2D8130BD","McNary Adult Fishways (combined)",2013-07-26 23:09:17,2013-07-27 01:03:18,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"5262","3D9.1C2D8130BD","McNary Adult Fishways (combined)",2013-08-03 00:08:23,2013-08-03 01:37:41,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"5263","3D9.1C2D8130BD","McNary Adult Fishways (combined)",2014-03-09 12:30:08,2014-03-09 13:11:17,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"5264","3D9.1C2D8130BD","BRIDGC - Bridge Creek, John Day River Basin",2014-04-04 12:16:00,2014-04-04 12:16:00,"John Day","Lower John Day",44.592045,-120.20546
"5265","3D9.1C2D8130BD","BR0 - Bridge Creek Gauge",2014-04-28 11:37:57,2014-04-28 11:39:41,"John Day","Lower John Day",44.72723,-120.3022
"5266","3D9.1C2D8130BD","BR1 - Bridge Creek Kiosk",2014-05-07 03:29:39,2014-05-07 03:29:39,"John Day","Lower John Day",44.654323,-120.251131
"5267","3D9.1C2D814A57","Bonneville Adult Fishways (combined)",2013-08-07 04:33:53,2013-08-07 05:55:08,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"5268","3D9.1C2D814A57","The Dalles Adult Fishways (combined)",2013-09-08 06:57:11,2013-09-08 06:57:24,"Middle Columbia","Middle Columbia-Hood",45.613918,-121.137422
"5269","3D9.1C2D814B50","Bonneville Adult Fishways (combined)",2014-07-22 22:47:30,2014-07-23 00:46:03,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"5270","3D9.1C2D814B91","Bonneville Adult Fishways (combined)",2013-07-18 06:43:41,2013-07-18 08:18:17,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"5271","3D9.1C2D8359D4","Bonneville Adult Fishways (combined)",2013-08-09 07:26:52,2013-08-09 08:51:31,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"5272","3D9.1C2D8359D4","The Dalles Adult Fishways (combined)",2013-09-29 12:09:03,2013-09-29 13:37:12,"Middle Columbia","Middle Columbia-Hood",45.619099,-121.119685
"5273","3D9.1C2D8359D4","The Dalles Adult Fishways (combined)",2013-09-29 20:25:06,2013-09-29 20:27:08,"Middle Columbia","Middle Columbia-Hood",45.619099,-121.119685
"5274","3D9.1C2D836390","Bonneville Adult Fishways (combined)",2013-09-05 00:21:02,2013-09-05 03:09:45,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"5275","3D9.1C2D836390","The Dalles Adult Fishways (combined)",2013-09-07 02:42:36,2013-09-07 02:42:40,"Middle Columbia","Middle Columbia-Hood",45.619099,-121.119685
"5276","3D9.1C2D836390","DRM - Deschutes River mouth",2013-09-07 23:41:58,2013-09-07 23:44:31,"Deschutes","Lower Deschutes",45.631808,-120.912483
"5277","3D9.1C2D836390","DRM - Deschutes River mouth",2013-09-08 07:05:12,2013-09-08 08:33:19,"Deschutes","Lower Deschutes",45.631808,-120.912483
"5278","3D9.1C2D836390","DRM - Deschutes River mouth",2013-09-08 23:37:20,2013-09-08 23:38:58,"Deschutes","Lower Deschutes",45.631808,-120.912483
"5279","3D9.1C2D836390","McNary Adult Fishways (combined)",2013-10-11 01:33:15,2013-10-11 02:22:03,"Middle Columbia","Middle Columbia-Lake Wallula",45.939935,-119.299824
"5280","3D9.1C2D836390","JD1 - John Day River, McDonald Ferry",2014-03-02 04:39:27,2014-03-02 04:39:27,"John Day","Lower John Day",45.59574,-120.410928
"5281","3D9.1C2D836390","BR0 - Bridge Creek Gauge",2014-03-09 07:28:07,2014-03-09 07:28:07,"John Day","Lower John Day",44.72723,-120.3022
"5282","3D9.1C2D836390","BR1 - Bridge Creek Kiosk",2014-03-14 06:06:33,2014-03-14 06:07:05,"John Day","Lower John Day",44.654323,-120.251131
"5283","3D9.1C2D836390","BR2 - Bridge Creek Gable",2014-03-20 07:07:12,2014-03-20 07:07:12,"John Day","Lower John Day",44.59243,-120.2081
"5284","3D9.1C2D836390","BR2 - Bridge Creek Gable",2014-03-21 04:54:48,2014-03-21 11:44:25,"John Day","Lower John Day",44.59243,-120.2081
"5285","3D9.1C2D836390","BR2 - Bridge Creek Gable",2014-03-21 22:17:18,2014-03-21 22:17:18,"John Day","Lower John Day",44.59243,-120.2081
"5286","3D9.1C2D836390","BR1 - Bridge Creek Kiosk",2014-04-13 10:25:33,2014-04-13 10:25:39,"John Day","Lower John Day",44.654323,-120.251131
"5287","3D9.1C2D836390","BR0 - Bridge Creek Gauge",2014-04-15 17:07:56,2014-04-15 17:08:05,"John Day","Lower John Day",44.72723,-120.3022
"5288","3D9.1C2D836393","Bonneville Adult Fishways (combined)",2013-08-02 07:21:59,2013-08-02 07:31:34,"Lower Columbia","Lower Columbia-Sandy",45.646047,-121.941241
"5289","3D9.1C2D836393","Bonneville Adult Fishways (combined)",2013-08-03 05:35:23,2013-08-03 05:45:45,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"5290","3D9.1C2D836393","The Dalles Adult Fishways (combined)",2013-08-05 09:02:09,2013-08-05 09:02:12,"Middle Columbia","Middle Columbia-Hood",45.619099,-121.119685
"5291","3D9.1C2D836393","McNary Adult Fishways (combined)",2013-08-10 01:00:38,2013-08-10 01:41:33,"Middle Columbia","Middle Columbia-Lake Wallula",45.939935,-119.299824
"5292","3D9.1C2D836393","BR0 - Bridge Creek Gauge",2014-03-02 10:38:00,2014-03-02 10:42:48,"John Day","Lower John Day",44.72723,-120.3022
"5293","3D9.1C2D8363DD","Bonneville Adult Fishways (combined)",2014-08-18 00:10:47,2014-08-18 02:33:43,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"5294","3D9.1C2D8391F5","Bonneville Adult Fishways (combined)",2013-08-06 04:16:15,2013-08-06 05:20:44,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"5295","3D9.1C2D8392DD","Bonneville Adult Fishways (combined)",2014-09-23 00:31:56,2014-09-23 04:36:37,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"5296","3D9.1C2D8392DD","The Dalles Adult Fishways (combined)",2014-09-29 00:30:06,2014-09-29 00:30:14,"Middle Columbia","Middle Columbia-Hood",45.619099,-121.119685
"5297","3D9.1C2D8392DD","DRM - Deschutes River mouth",2014-10-13 04:11:30,2014-10-13 04:11:30,"Deschutes","Lower Deschutes",45.631808,-120.912483
"5298","3D9.1C2D8392DD","JD1 - John Day River, McDonald Ferry",2014-11-05 14:40:13,2014-11-05 14:40:18,"John Day","Lower John Day",45.59574,-120.410928
"5299","3D9.1C2D8392DD","BR0 - Bridge Creek Gauge",2015-02-10 07:32:56,2015-02-10 07:32:56,"John Day","Lower John Day",44.72723,-120.3022
"5300","3D9.1C2D83B72F","Bonneville Adult Fishways (combined)",2014-08-09 22:44:31,2014-08-09 23:48:17,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"5301","3D9.1C2D83B72F","The Dalles Adult Fishways (combined)",2014-08-12 05:40:10,2014-08-12 05:40:17,"Middle Columbia","Middle Columbia-Hood",45.619099,-121.119685
"5302","3D9.1C2D83B72F","DRM - Deschutes River mouth",2014-08-19 11:52:25,2014-08-19 11:53:16,"Deschutes","Lower Deschutes",45.631808,-120.912483
"5303","3D9.1C2D83B72F","DRM - Deschutes River mouth",2015-03-14 11:40:43,2015-03-14 12:53:02,"Deschutes","Lower Deschutes",45.631808,-120.912483
"5304","3D9.1C2D83B72F","BCC - BON PH2 Corner Collector",2015-05-01 18:35:59,2015-05-01 18:35:59,"Lower Columbia","Lower Columbia-Sandy",45.64814,-121.942544
"5305","3D9.1C2D83CACA","Bonneville Adult Fishways (combined)",2014-07-16 10:58:35,2014-07-16 11:45:21,"Lower Columbia","Lower Columbia-Sandy",45.646047,-121.941241
"5306","3D9.1C2D83CACA","Bonneville Adult Fishways (combined)",2014-07-17 04:11:51,2014-07-17 04:16:32,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"5307","3D9.1C2D83CACA","The Dalles Adult Fishways (combined)",2014-07-18 23:40:21,2014-07-18 23:58:12,"Middle Columbia","Middle Columbia-Hood",45.613918,-121.137422
"5308","3D9.1C2D83CACA","McNary Adult Fishways (combined)",2014-07-27 23:11:10,2014-07-28 02:08:21,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"5309","3D9.1C2D83CACA","McNary Adult Fishways (combined)",2014-07-29 10:41:07,2014-07-29 10:41:13,"Middle Columbia","Middle Columbia-Lake Wallula",45.939935,-119.299824
"5310","3D9.1C2D83CACA","McNary Adult Fishways (combined)",2014-10-26 01:40:45,2014-10-26 04:51:01,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"5311","3D9.1C2D83CACA","BR0 - Bridge Creek Gauge",2015-05-10 04:51:33,2015-05-10 04:51:33,"John Day","Lower John Day",44.72723,-120.3022
"5312","3D9.1C2D83CAEB","Bonneville Adult Fishways (combined)",2014-06-30 00:45:19,2014-06-30 01:40:16,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"5313","3D9.1C2D83CAEB","The Dalles Adult Fishways (combined)",2014-07-02 03:26:35,2014-07-02 03:28:25,"Middle Columbia","Middle Columbia-Hood",45.619099,-121.119685
"5314","3D9.1C2D83CAEB","McNary Adult Fishways (combined)",2014-07-05 23:57:35,2014-07-05 23:57:42,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"5315","3D9.1C2D83CAEB","McNary Adult Fishways (combined)",2014-07-20 22:41:10,2014-07-21 00:38:08,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"5316","3D9.1C2D83CAEB","McNary Adult Fishways (combined)",2014-08-03 04:02:59,2014-08-03 06:25:07,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"5317","3D9.1C2D83CAEB","JD1 - John Day River, McDonald Ferry",2014-10-12 23:20:26,2014-10-12 23:20:26,"John Day","Lower John Day",45.59574,-120.410928
"5318","3D9.1C2D8497B7","Bonneville Adult Fishways (combined)",2013-08-07 08:32:29,2013-08-07 10:07:16,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"5319","3D9.1C2D849E15","Bonneville Adult Fishways (combined)",2013-08-08 10:38:47,2013-08-08 12:12:24,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"5320","3D9.1C2D849E15","The Dalles Adult Fishways (combined)",2013-08-14 09:43:15,2013-08-14 09:44:19,"Middle Columbia","Middle Columbia-Hood",45.619099,-121.119685
"5321","3D9.1C2D849E15","McNary Adult Fishways (combined)",2013-08-19 09:24:53,2013-08-19 10:48:57,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"5322","3D9.1C2D849E15","McNary Adult Fishways (combined)",2013-08-20 00:05:08,2013-08-20 00:51:57,"Middle Columbia","Middle Columbia-Lake Wallula",45.939935,-119.299824
"5323","3D9.1C2D849E15","PRA - Priest Rapids Adult",2013-09-06 10:52:20,2013-09-06 10:59:39,"Upper Columbia","Upper Columbia-Priest Rapids",46.644339,-119.910442
"5324","3D9.1C2D849E15","BR0 - Bridge Creek Gauge",2014-04-18 14:44:16,2014-04-18 14:44:53,"John Day","Lower John Day",44.72723,-120.3022
"5325","3D9.1C2D84B3EF","Bonneville Adult Fishways (combined)",2013-07-31 09:18:38,2013-07-31 10:41:28,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"5326","3D9.1C2D84B3EF","The Dalles Adult Fishways (combined)",2013-09-14 09:22:45,2013-09-14 09:22:48,"Middle Columbia","Middle Columbia-Hood",45.619099,-121.119685
"5327","3D9.1C2D84B3EF","McNary Adult Fishways (combined)",2013-09-26 04:36:24,2013-09-26 05:48:42,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"5328","3D9.1C2D84B3EF","MCJ - McNary Dam Juvenile",2013-11-20 01:14:05,2013-11-20 01:14:14,"Middle Columbia","Middle Columbia-Lake Wallula",45.932293,-119.2999
"5329","3D9.1C2D84B3EF","TMF - Three Mile Falls Dam Combined",2014-03-15 07:42:57,2014-03-15 07:42:57,"Middle Columbia","Umatilla",45.882018,-119.32442
"5330","3D9.1C2D84B3EF","BR0 - Bridge Creek Gauge",2014-04-29 14:40:33,2014-04-29 14:40:52,"John Day","Lower John Day",44.72723,-120.3022
"5331","3D9.1C2D84B3EF","BR1 - Bridge Creek Kiosk",2014-05-01 15:50:57,2014-05-01 15:50:57,"John Day","Lower John Day",44.654323,-120.251131
"5332","3D9.1C2D84B3EF","BR2 - Bridge Creek Gable",2014-05-03 06:41:15,2014-05-03 08:00:19,"John Day","Lower John Day",44.59243,-120.2081
"5333","3D9.1C2D84B3EF","BR2 - Bridge Creek Gable",2014-05-11 03:20:32,2014-05-11 03:20:32,"John Day","Lower John Day",44.59243,-120.2081
"5334","3D9.1C2D84B3EF","BR1 - Bridge Creek Kiosk",2014-05-12 14:16:15,2014-05-12 14:16:15,"John Day","Lower John Day",44.654323,-120.251131
"5335","3D9.1C2D84B3EF","BR0 - Bridge Creek Gauge",2014-05-15 14:01:53,2014-05-15 14:02:12,"John Day","Lower John Day",44.72723,-120.3022
"5336","3D9.1C2D84C48F","Bonneville Adult Fishways (combined)",2014-07-30 06:30:28,2014-07-30 07:25:05,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"5337","3D9.1C2D84C48F","The Dalles Adult Fishways (combined)",2014-08-01 05:24:32,2014-08-01 05:24:36,"Middle Columbia","Middle Columbia-Hood",45.619099,-121.119685
"5338","3D9.1C2D84C48F","McNary Adult Fishways (combined)",2014-09-29 01:59:29,2014-09-29 02:38:14,"Middle Columbia","Middle Columbia-Lake Wallula",45.939935,-119.299824
"5339","3D9.1C2D84C48F","ICH - Ice Harbor Dam (Combined)",2015-02-21 20:22:47,2015-02-21 20:32:48,"Lower Snake","Lower Snake",46.249527,-118.879964
"5340","3D9.1C2D84C48F","LMA - Lower Monumental Adult Ladders",2015-03-22 05:47:56,2015-03-22 05:52:39,"Lower Snake","Lower Snake",46.562564,-118.538249
"5341","3D9.1C2D84C48F","LMA - Lower Monumental Adult Ladders",2015-03-27 09:11:49,2015-03-27 09:11:50,"Lower Snake","Lower Snake",46.562564,-118.538249
"5342","3D9.1C2D84C4F9","Bonneville Adult Fishways (combined)",2013-07-26 06:27:09,2013-07-26 07:47:54,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"5343","3D9.1C2D84C4F9","The Dalles Adult Fishways (combined)",2013-09-16 03:52:31,2013-09-16 03:52:36,"Middle Columbia","Middle Columbia-Hood",45.619099,-121.119685
"5344","3D9.1C2D84C4F9","TMF - Three Mile Falls Dam Combined",2013-09-22 23:10:39,2013-09-22 23:10:39,"Middle Columbia","Umatilla",45.882018,-119.32442
"5345","3D9.1C2D84E74A","Bonneville Adult Fishways (combined)",2013-07-08 01:32:37,2013-07-08 10:19:18,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"5346","3D9.1C2D84E74A","Bonneville Adult Fishways (combined)",2013-07-10 01:18:51,2013-07-10 01:27:57,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"5347","3D9.1C2D84E74A","The Dalles Adult Fishways (combined)",2013-09-04 00:42:44,2013-09-04 00:42:48,"Middle Columbia","Middle Columbia-Hood",45.619099,-121.119685
"5348","3D9.1C2D84E74A","DRM - Deschutes River mouth",2013-09-11 03:56:11,2013-09-11 03:56:11,"Deschutes","Lower Deschutes",45.631808,-120.912483
"5349","3D9.1C2D84E74A","McNary Adult Fishways (combined)",2013-09-20 08:26:57,2013-09-20 09:00:29,"Middle Columbia","Middle Columbia-Lake Wallula",45.939935,-119.299824
"5350","3D9.1C2D84E74A","JD1 - John Day River, McDonald Ferry",2013-10-05 05:20:50,2013-10-05 05:20:50,"John Day","Lower John Day",45.59574,-120.410928
"5351","3D9.1C2D84E74A","BR0 - Bridge Creek Gauge",2014-02-25 10:26:12,2014-02-25 10:28:36,"John Day","Lower John Day",44.72723,-120.3022
"5352","3D9.1C2D84E74A","BR0 - Bridge Creek Gauge",2014-03-26 23:50:48,2014-03-26 23:51:02,"John Day","Lower John Day",44.72723,-120.3022
"5353","3D9.1C2D84E74A","JDJ - John Day Dam Juvenile",2014-04-09 13:27:01,2014-04-09 13:28:29,"Middle Columbia","Middle Columbia-Hood",45.710014,-120.692581
"5354","3D9.1C2D84E777","Bonneville Adult Fishways (combined)",2013-09-04 09:45:59,2013-09-04 10:47:13,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"5355","3D9.1C2D84E777","Bonneville Adult Fishways (combined)",2013-09-05 07:53:21,2013-09-05 08:34:54,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"5356","3D9.1C2D84F352","Bonneville Adult Fishways (combined)",2014-07-06 08:46:04,2014-07-06 09:48:37,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"5357","3D9.1C2D84F352","The Dalles Adult Fishways (combined)",2014-07-08 13:16:29,2014-07-08 13:21:54,"Middle Columbia","Middle Columbia-Hood",45.619099,-121.119685
"5358","3D9.1C2D84F352","McNary Adult Fishways (combined)",2014-07-13 12:05:48,2014-07-13 12:21:03,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"5359","3D9.1C2D84F352","McNary Adult Fishways (combined)",2014-07-13 20:59:47,2014-07-13 21:05:27,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"5360","3D9.1C2D84F352","BR0 - Bridge Creek Gauge",2015-03-29 05:55:29,2015-03-29 05:57:06,"John Day","Lower John Day",44.72723,-120.3022
"5361","3D9.1C2D84F352","BR1 - Bridge Creek Kiosk",2015-03-31 05:58:06,2015-03-31 05:58:06,"John Day","Lower John Day",44.654323,-120.251131
"5362","3D9.1C2D851459","Bonneville Adult Fishways (combined)",2014-09-07 03:05:18,2014-09-07 04:27:10,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"5363","3D9.1C2D851459","The Dalles Adult Fishways (combined)",2014-09-16 09:07:35,2014-09-16 09:09:14,"Middle Columbia","Middle Columbia-Hood",45.619099,-121.119685
"5364","3D9.1C2D851459","McNary Adult Fishways (combined)",2014-10-12 08:01:20,2014-10-12 09:30:14,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"5365","3D9.1C2D851459","McNary Adult Fishways (combined)",2014-11-11 13:49:04,2014-11-11 13:52:12,"Middle Columbia","Middle Columbia-Lake Wallula",45.939935,-119.299824
"5366","3D9.1C2D85D166","Bonneville Adult Fishways (combined)",2013-08-20 05:36:39,2013-08-20 06:36:19,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"5367","3D9.1C2D85D166","The Dalles Adult Fishways (combined)",2013-09-15 01:33:25,2013-09-15 01:33:28,"Middle Columbia","Middle Columbia-Hood",45.619099,-121.119685
"5368","3D9.1C2D85D166","McNary Adult Fishways (combined)",2013-09-18 01:03:17,2013-09-18 02:42:34,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"5369","3D9.1C2D85D166","ICH - Ice Harbor Dam (Combined)",2013-09-20 21:11:46,2013-09-20 21:13:13,"Lower Snake","Lower Snake",46.249527,-118.879964
"5370","3D9.1C2D85D166","Lower Granite Dam Adult Fishways (combined)",2013-09-24 16:20:55,2013-09-24 17:28:57,"Lower Snake","Lower Snake-Tucannon",46.65776,-117.433225
"5371","3D9.1C2D85D166","Lower Granite Dam Adult Fishways (combined)",2014-03-06 03:46:21,2014-03-06 03:50:20,"Lower Snake","Lower Snake-Tucannon",46.65776,-117.433225
"5372","3D9.1C2D85D166","ICH - Ice Harbor Dam (Combined)",2014-03-29 08:10:44,2014-03-29 08:13:26,"Lower Snake","Lower Snake",46.249527,-118.879964
"5373","3D9.1C2D85D166","LMA - Lower Monumental Adult Ladders",2014-04-03 00:37:38,2014-04-03 00:37:44,"Lower Snake","Lower Snake",46.562564,-118.538249
"5374","3D9.1C2D85D166","GOA - Little Goose Fish Ladder",2014-04-04 11:29:50,2014-04-04 11:29:54,"Lower Snake","Lower Snake-Tucannon",46.582668,-118.027794
"5375","3D9.1C2D85D166","Lower Granite Dam Adult Fishways (combined)",2014-04-10 12:22:20,2014-04-10 14:08:13,"Lower Snake","Lower Snake-Tucannon",46.65776,-117.433225
"5376","3D9.1C2D85D605","Bonneville Adult Fishways (combined)",2014-08-11 23:45:40,2014-08-12 01:05:13,"Lower Columbia","Lower Columbia-Sandy",45.646047,-121.941241
"5377","3D9.1C2D85D804","Bonneville Adult Fishways (combined)",2014-06-29 03:10:04,2014-06-29 04:29:55,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"5378","3D9.1C2D85D804","The Dalles Adult Fishways (combined)",2014-07-02 01:28:26,2014-07-02 01:28:30,"Middle Columbia","Middle Columbia-Hood",45.619099,-121.119685
"5379","3D9.1C2D85D804","McNary Adult Fishways (combined)",2014-07-09 23:45:46,2014-07-10 00:03:05,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"5380","3D9.1C2D85D804","McNary Adult Fishways (combined)",2014-07-10 13:53:38,2014-07-10 14:05:40,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"5381","3D9.1C2D85D804","JD1 - John Day River, McDonald Ferry",2014-11-25 10:26:22,2014-11-25 10:45:59,"John Day","Lower John Day",45.59574,-120.410928
"5382","3D9.1C2D85D804","BR0 - Bridge Creek Gauge",2015-03-15 14:28:12,2015-03-15 14:29:46,"John Day","Lower John Day",44.72723,-120.3022
"5383","3D9.1C2D85D804","BRIDGC - Bridge Creek, John Day River Basin",2015-03-16 08:46:00,2015-03-16 08:46:00,"John Day","Lower John Day",44.592045,-120.20546
"5384","3D9.1C2D85D804","BRIDGC - Bridge Creek, John Day River Basin",2015-04-05 03:31:00,2015-04-05 03:31:00,"John Day","Lower John Day",44.592045,-120.20546
