"Tag Code","Mark File Name","Site Name","First Time Value","Last Time Value","First Antenna Group Name","Last Antenna Group Name","Release Date MMDDYYYY","Species Code","Species Name","Run Code","Run Name","Rear Type Code","Rear Type Name","Release Site Name","Count","First Obs Date Max"
"3D9.1C2D8727EC","CEJ11263.GBC","BO4 - Bonneville WA Ladder Slots","8/5/2013 3:00:51 PM","8/5/2013 3:06:52 PM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","9/20/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","GABLEC - Gable Creek, John Day River Basin","1","08/05/2013"
"3D9.1C2D87287E","JDI12178.BJA","BO1 - Bonneville Bradford Is. Ladder","7/19/2014 9:16:18 AM","7/19/2014 10:52:42 AM","A-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","6/26/2012","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","07/19/2014"
"3D9.1C2D872A83","JDI12174.BKA","BO1 - Bonneville Bradford Is. Ladder","9/5/2014 5:07:33 AM","9/5/2014 6:18:06 AM","A-BRANCH WEIR 47","VERTICAL SLOT DETECTORS","6/22/2012","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","09/05/2014"
"3D9.1C2D872A8A","JDI12258.MEA","BO1 - Bonneville Bradford Is. Ladder","8/7/2014 10:47:40 AM","8/7/2014 12:07:52 PM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","9/14/2012","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JSFMC - Murderers Creek, South Fork John Day River","1","08/07/2014"
"3D9.1C2D873612","CEJ12053.744","BO2 - Bonneville Cascades Is. Ladder","7/29/2013 7:04:43 PM","7/29/2013 7:24:36 PM","WEIR 45","WEIR 52","2/22/2012","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JSFMC - Murderers Creek, South Fork John Day River","1","07/29/2013"
"3D9.1C2D873612","CEJ12053.744","BO4 - Bonneville WA Ladder Slots","7/30/2013 12:56:47 AM","7/30/2013 5:01:47 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","2/22/2012","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JSFMC - Murderers Creek, South Fork John Day River","1","07/30/2013"
"3D9.1C2D87371A","JDI12276.MNA","BO3 - Bonneville WA Shore Ladder/AFF","7/10/2014 4:37:36 AM","7/10/2014 4:40:07 AM","WEIR 34","WEIR 35","10/2/2012","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARMF - Middle Fork John Day River","1","07/10/2014"
"3D9.1C2D87371A","JDI12276.MNA","BO4 - Bonneville WA Ladder Slots","7/10/2014 7:24:50 AM","7/10/2014 7:45:58 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","10/2/2012","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARMF - Middle Fork John Day River","1","07/10/2014"
"3D9.1C2D8737CB","CEJ12026.723","BO1 - Bonneville Bradford Is. Ladder","8/15/2014 3:56:11 PM","8/15/2014 5:53:52 PM","A-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","1/26/2012","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","08/15/2014"
"3D9.1C2D87426C","CEJ12052.741","BO1 - Bonneville Bradford Is. Ladder","8/31/2013 7:18:39 AM","8/31/2013 8:09:17 AM","B-BRANCH WEIR 49","VERTICAL SLOT DETECTORS","2/21/2012","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JSFMC - Murderers Creek, South Fork John Day River","1","08/31/2013"
"3D9.1C2D874AA9","JDI12174.BKA","BO1 - Bonneville Bradford Is. Ladder","8/15/2014 4:29:31 PM","8/15/2014 5:26:16 PM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","6/22/2012","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","08/15/2014"
"3D9.1C2D874E5A","CEJ11260.BRL","BO3 - Bonneville WA Shore Ladder/AFF","8/13/2013 10:25:52 AM","8/13/2013 11:01:53 AM","WEIR 34","WEIR 55","9/17/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","08/13/2013"
"3D9.1C2D874E5A","CEJ11260.BRL","BO4 - Bonneville WA Ladder Slots","8/13/2013 11:50:33 AM","8/13/2013 11:56:30 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","9/17/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","08/13/2013"
"3D9.1C2D875081","JDI12271.BKA","BO2 - Bonneville Cascades Is. Ladder","7/28/2014 8:32:32 AM","7/28/2014 8:50:45 AM","WEIR 45","WEIR 52","9/27/2012","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","07/28/2014"
"3D9.1C2D875081","JDI12271.BKA","BO4 - Bonneville WA Ladder Slots","7/28/2014 10:13:52 AM","7/28/2014 10:20:17 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","9/27/2012","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","07/28/2014"
"3D9.1C2D875AF3","CEJ11277.271","BO3 - Bonneville WA Shore Ladder/AFF","9/10/2014 2:22:09 AM","9/10/2014 3:13:02 AM","WEIR 36","WEIR 59","10/4/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","09/10/2014"
"3D9.1C2D875AF3","CEJ11277.271","BO4 - Bonneville WA Ladder Slots","9/10/2014 4:45:57 AM","9/10/2014 5:15:37 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","10/4/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","09/10/2014"
"3D9.1C2D875EC3","CEJ12013.292","BO3 - Bonneville WA Shore Ladder/AFF","8/1/2013 7:17:29 AM","8/1/2013 7:47:45 AM","WEIR 34","WEIR 56","1/13/2012","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","08/01/2013"
"3D9.1C2D875EC3","CEJ12013.292","BO4 - Bonneville WA Ladder Slots","8/1/2013 8:20:12 AM","8/1/2013 8:29:21 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","1/13/2012","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","08/01/2013"
"3D9.1C2D87678E","CEJ11260.BRL","BO1 - Bonneville Bradford Is. Ladder","8/15/2013 11:43:35 AM","8/15/2013 3:21:10 PM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","9/17/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","08/15/2013"
"3D9.1C2D876869","CEJ11262.BRL","BO1 - Bonneville Bradford Is. Ladder","7/22/2014 6:02:43 PM","7/23/2014 1:53:19 PM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","9/19/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","07/22/2014"
"3D9.1C2D8768B3","CEJ11204.086","BO1 - Bonneville Bradford Is. Ladder","7/20/2014 5:47:07 PM","7/21/2014 10:46:48 AM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","7/23/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","CABLNF - North Fork Cable Creek, North Fork John Day River basin","1","07/20/2014"
"3D9.1C2D8768B3","CEJ11204.086","BO3 - Bonneville WA Shore Ladder/AFF","7/17/2014 5:09:59 AM","7/17/2014 2:45:03 PM","WEIR 34","WEIR 34","7/23/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","CABLNF - North Fork Cable Creek, North Fork John Day River basin","1","07/17/2014"
"3D9.1C2D876AC9","CEJ11260.BRL","BO3 - Bonneville WA Shore Ladder/AFF","7/28/2014 4:56:41 PM","7/28/2014 6:08:22 PM","WEIR 34","WEIR 58","9/17/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","07/28/2014"
"3D9.1C2D876AC9","CEJ11260.BRL","BO4 - Bonneville WA Ladder Slots","7/29/2014 10:38:27 AM","7/29/2014 10:46:17 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","9/17/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","07/29/2014"
"3D9.1C2D876E8A","CEJ12032.023","BO3 - Bonneville WA Shore Ladder/AFF","7/20/2014 10:46:40 AM","7/20/2014 11:25:10 AM","WEIR 34","WEIR 58","2/1/2012","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","07/20/2014"
"3D9.1C2D876E8A","CEJ12032.023","BO4 - Bonneville WA Ladder Slots","7/20/2014 12:05:11 PM","7/20/2014 12:16:29 PM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","2/1/2012","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","07/20/2014"
"3D9.1C2D877660","CEJ12037.736","BO3 - Bonneville WA Shore Ladder/AFF","7/30/2013 10:36:43 AM","7/30/2013 3:21:59 PM","WEIR 34","WEIR 59","2/6/2012","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","07/30/2013"
"3D9.1C2D877660","CEJ12037.736","BO4 - Bonneville WA Ladder Slots","7/30/2013 3:54:49 PM","7/30/2013 4:05:33 PM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","2/6/2012","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","07/30/2013"
"3D9.1C2D87797A","CEJ11262.BRL","BO3 - Bonneville WA Shore Ladder/AFF","8/11/2013 11:24:38 AM","8/11/2013 1:37:13 PM","WEIR 34","WEIR 58","9/19/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","08/11/2013"
"3D9.1C2D87797A","CEJ11262.BRL","BO4 - Bonneville WA Ladder Slots","8/11/2013 2:53:44 PM","8/11/2013 3:03:29 PM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","9/19/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","08/11/2013"
"3D9.1C2D8781D5","JDI12189.BJB","BO1 - Bonneville Bradford Is. Ladder","7/16/2014 4:40:42 AM","7/16/2014 5:40:03 AM","A-BRANCH WEIR 45","VERTICAL SLOT DETECTORS","7/7/2012","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","07/16/2014"
"3D9.1C2D878218","CEJ12053.745","BO1 - Bonneville Bradford Is. Ladder","7/21/2013 6:57:10 AM","7/21/2013 8:32:42 AM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","2/22/2012","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JSFMC - Murderers Creek, South Fork John Day River","1","07/21/2013"
"3D9.1C2D878575","CEJ11274.BRL","BO2 - Bonneville Cascades Is. Ladder","9/10/2013 2:48:52 PM","9/11/2013 11:17:39 AM","WEIR 45","WEIR 52","10/1/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","09/10/2013"
"3D9.1C2D878575","CEJ11274.BRL","BO4 - Bonneville WA Ladder Slots","9/11/2013 1:09:53 PM","9/11/2013 1:23:54 PM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","10/1/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","09/11/2013"
"3D9.1C2D8789A2","JDI12271.BKB","BO1 - Bonneville Bradford Is. Ladder","7/28/2014 1:37:55 PM","7/28/2014 3:09:31 PM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","9/27/2012","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","07/28/2014"
"3D9.1C2D878DBB","JDI12175.MJA","BO3 - Bonneville WA Shore Ladder/AFF","7/14/2014 2:52:38 PM","7/14/2014 3:33:04 PM","WEIR 34","WEIR 59","6/23/2012","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JSFMC - Murderers Creek, South Fork John Day River","1","07/14/2014"
"3D9.1C2D878DBB","JDI12175.MJA","BO4 - Bonneville WA Ladder Slots","7/14/2014 4:18:58 PM","7/14/2014 4:32:30 PM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","6/23/2012","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JSFMC - Murderers Creek, South Fork John Day River","1","07/14/2014"
"3D9.1C2D8794A3","JDI12261.BJB","BO3 - Bonneville WA Shore Ladder/AFF","8/11/2014 6:31:04 PM","8/11/2014 7:07:45 PM","WEIR 34","WEIR 58","9/17/2012","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","08/11/2014"
"3D9.1C2D8794A3","JDI12261.BJB","BO4 - Bonneville WA Ladder Slots","8/12/2014 5:23:03 AM","8/12/2014 5:30:58 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","9/17/2012","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","08/12/2014"
"3D9.1C2D879C51","JDI12176.BJA","BO3 - Bonneville WA Shore Ladder/AFF","8/6/2014 8:52:49 AM","8/6/2014 11:02:35 AM","WEIR 34","WEIR 58","6/24/2012","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","08/06/2014"
"3D9.1C2D879C51","JDI12176.BJA","BO4 - Bonneville WA Ladder Slots","8/6/2014 11:39:37 AM","8/6/2014 11:44:54 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","6/24/2012","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","08/06/2014"
"3D9.1C2D879E71","JDI12175.MJA","BO4 - Bonneville WA Ladder Slots","10/18/2014 10:35:10 AM","10/18/2014 10:44:52 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","6/23/2012","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JSFMC - Murderers Creek, South Fork John Day River","1","10/18/2014"
"3D9.1C2D879EDA","CEJ11260.370","BO1 - Bonneville Bradford Is. Ladder","8/1/2013 6:54:58 PM","8/2/2013 4:37:29 AM","A-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","9/17/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","08/01/2013"
"3D9.1C2D87A394","JDI12270.MEA","BO2 - Bonneville Cascades Is. Ladder","8/3/2014 2:41:14 PM","8/3/2014 2:57:16 PM","WEIR 45","WEIR 52","9/26/2012","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JSFMC - Murderers Creek, South Fork John Day River","1","08/03/2014"
"3D9.1C2D87A394","JDI12270.MEA","BO4 - Bonneville WA Ladder Slots","8/3/2014 4:45:36 PM","8/3/2014 5:02:38 PM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","9/26/2012","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JSFMC - Murderers Creek, South Fork John Day River","1","08/03/2014"
"3D9.1C2D87A5D7","CEJ12013.292","BO3 - Bonneville WA Shore Ladder/AFF","7/17/2014 5:45:46 AM","7/17/2014 11:05:42 AM","WEIR 34","WEIR 58","1/13/2012","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","07/17/2014"
"3D9.1C2D87A5D7","CEJ12013.292","BO4 - Bonneville WA Ladder Slots","7/17/2014 12:05:21 PM","7/17/2014 12:09:02 PM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","1/13/2012","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","07/17/2014"
"3D9.1C2D87A60D","CEJ11190.237","BO1 - Bonneville Bradford Is. Ladder","8/17/2013 8:36:34 AM","8/17/2013 9:48:43 AM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","7/9/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","08/17/2013"
"3D9.1C2D885232","CEJ11286.385","BO1 - Bonneville Bradford Is. Ladder","8/15/2013 2:09:34 PM","8/15/2013 3:11:16 PM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","10/13/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","08/15/2013"
"3D9.1C2D885265","CEJ11261.467","BO3 - Bonneville WA Shore Ladder/AFF","8/16/2013 6:16:37 AM","8/16/2013 9:36:23 AM","WEIR 34","WEIR 58","9/18/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","08/16/2013"
"3D9.1C2D885265","CEJ11261.467","BO4 - Bonneville WA Ladder Slots","8/16/2013 10:26:30 AM","8/16/2013 10:30:05 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","9/18/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","08/16/2013"
"3D9.1C2D887112","JDI12193.BJA","BO1 - Bonneville Bradford Is. Ladder","8/13/2014 5:11:39 AM","8/13/2014 6:15:56 AM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","7/11/2012","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","08/13/2014"
"3D9.1C2D887224","CEJ11274.BRL","BO1 - Bonneville Bradford Is. Ladder","8/4/2013 10:40:41 AM","8/4/2013 12:34:51 PM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","10/1/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","08/04/2013"
"3D9.1C2D8878C4","JDI13045.BFA","BO1 - Bonneville Bradford Is. Ladder","8/1/2014 11:50:20 AM","8/1/2014 12:45:35 PM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","2/14/2013","3","Steelhead","0","N/A","U","Unknown","BRIDGC - Bridge Creek, John Day River Basin","1","08/01/2014"
"3D9.1C2D887B40","CEJ12027.725","BO1 - Bonneville Bradford Is. Ladder","8/9/2014 9:49:54 AM","8/9/2014 11:26:13 AM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","1/27/2012","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","08/09/2014"
"3D9.1C2D887EDD","CEJ12038.738","BO1 - Bonneville Bradford Is. Ladder","7/28/2013 5:25:50 AM","7/28/2013 6:30:40 AM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","2/7/2012","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","07/28/2013"
"3D9.1C2D8885AD","CEJ12037.736","BO3 - Bonneville WA Shore Ladder/AFF","7/25/2013 8:46:54 AM","7/25/2013 10:10:07 AM","WEIR 34","WEIR 58","2/6/2012","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","07/25/2013"
"3D9.1C2D8885AD","CEJ12037.736","BO4 - Bonneville WA Ladder Slots","7/25/2013 10:46:18 AM","7/25/2013 10:50:27 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","2/6/2012","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","07/25/2013"
"3D9.1C2D8885B1","CEJ11190.417","BO3 - Bonneville WA Shore Ladder/AFF","9/8/2013 6:25:59 AM","9/8/2013 7:08:46 AM","WEIR 34","WEIR 58","7/9/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","09/08/2013"
"3D9.1C2D8885B1","CEJ11190.417","BO4 - Bonneville WA Ladder Slots","9/8/2013 7:43:33 AM","9/8/2013 7:59:07 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","7/9/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","09/08/2013"
"3D9.1C2D888D6E","CEJ12037.736","BO3 - Bonneville WA Shore Ladder/AFF","7/8/2013 4:59:35 PM","7/8/2013 5:38:32 PM","WEIR 34","WEIR 58","2/6/2012","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","07/08/2013"
"3D9.1C2D888D6E","CEJ12037.736","BO4 - Bonneville WA Ladder Slots","7/8/2013 5:58:23 PM","7/8/2013 6:02:57 PM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","2/6/2012","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","07/08/2013"
"3D9.1C2D888F24","CEJ11272.329","BO1 - Bonneville Bradford Is. Ladder","7/24/2014 10:57:06 AM","7/24/2014 11:57:38 AM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","9/29/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","07/24/2014"
"3D9.1C2D88929D","CEJ11262.512","BO1 - Bonneville Bradford Is. Ladder","8/13/2014 11:58:30 AM","8/13/2014 1:51:15 PM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","9/19/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","08/13/2014"
"3D9.1C2D88929D","CEJ11262.512","BO3 - Bonneville WA Shore Ladder/AFF","8/14/2014 6:50:55 AM","8/14/2014 7:24:57 AM","WEIR 34","WEIR 59","9/19/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","08/14/2014"
"3D9.1C2D88929D","CEJ11262.512","BO4 - Bonneville WA Ladder Slots","8/14/2014 8:08:23 AM","8/14/2014 8:15:15 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","9/19/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","08/14/2014"
"3D9.1C2D889398","CEJ11286.385","BO2 - Bonneville Cascades Is. Ladder","7/20/2013 7:29:35 PM","7/21/2013 4:10:36 AM","WEIR 45","WEIR 52","10/13/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","07/20/2013"
"3D9.1C2D889398","CEJ11286.385","BO4 - Bonneville WA Ladder Slots","7/21/2013 5:56:12 AM","7/21/2013 7:04:48 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","10/13/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","07/21/2013"
"3D9.1C2D88B02E","CEJ12033.730","BO2 - Bonneville Cascades Is. Ladder","8/20/2014 5:02:18 AM","8/20/2014 5:24:53 AM","WEIR 45","WEIR 52","2/2/2012","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","08/20/2014"
"3D9.1C2D88B02E","CEJ12033.730","BO4 - Bonneville WA Ladder Slots","8/20/2014 7:04:54 AM","8/20/2014 7:15:46 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","2/2/2012","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","08/20/2014"
"3D9.1C2D88B6FA","CEJ12031.724","BO1 - Bonneville Bradford Is. Ladder","9/14/2013 12:32:29 PM","9/14/2013 1:33:42 PM","A-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","1/31/2012","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","09/14/2013"
"3D9.1C2D88C9B3","CEJ11190.417","BO3 - Bonneville WA Shore Ladder/AFF","9/5/2013 1:27:08 PM","9/5/2013 2:17:27 PM","WEIR 34","WEIR 59","7/9/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","09/05/2013"
"3D9.1C2D88C9B3","CEJ11190.417","BO4 - Bonneville WA Ladder Slots","9/5/2013 2:49:18 PM","9/5/2013 3:12:26 PM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","7/9/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","09/05/2013"
"3D9.1C2D88C9DD","CEJ11289.280","BO1 - Bonneville Bradford Is. Ladder","8/4/2014 1:50:37 PM","8/4/2014 4:23:01 PM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","10/16/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","08/04/2014"
"3D9.1C2D88D0FA","CEJ12051.740","BO1 - Bonneville Bradford Is. Ladder","7/23/2013 1:47:37 PM","7/23/2013 3:37:15 PM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","2/20/2012","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JSFMC - Murderers Creek, South Fork John Day River","1","07/23/2013"
"3D9.1C2D88D499","CEJ11260.BRL","BO1 - Bonneville Bradford Is. Ladder","8/28/2013 11:28:23 AM","8/28/2013 12:35:18 PM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","9/17/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","08/28/2013"
"3D9.1C2D88D5BE","JDI12274.MNA","BO3 - Bonneville WA Shore Ladder/AFF","7/14/2014 6:35:51 AM","7/14/2014 7:13:11 AM","WEIR 34","WEIR 58","9/30/2012","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARMF - Middle Fork John Day River","1","07/14/2014"
"3D9.1C2D88D5BE","JDI12274.MNA","BO4 - Bonneville WA Ladder Slots","7/14/2014 7:40:23 AM","7/14/2014 7:48:04 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","9/30/2012","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARMF - Middle Fork John Day River","1","07/14/2014"
"3D9.1C2D8A6B53","CEJ11188.268","BO1 - Bonneville Bradford Is. Ladder","8/3/2013 1:26:54 PM","8/3/2013 2:10:02 PM","A-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","7/7/2011","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","BRIDGC - Bridge Creek, John Day River Basin","1","08/03/2013"
